Teams,League,Category,Designation,Side,Name,Points,Odds,American Odds,Key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Runs Scored,under,,Max Schuemann,0.5,1.45454546,-220,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Runs Scored,over,,Miguel Andujar,0.5,2.2,+120,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Runs Scored,under,,Miguel Andujar,0.5,1.60606061,-165,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Runs Scored,over,,Randal Grichuk,0.5,2.15,+115,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Runs Scored,under,,Randal Grichuk,0.5,1.6451613,-155,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Runs Scored,over,,Shea Langeliers,0.5,2.2,+120,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Runs Scored,under,,Shea Langeliers,0.5,1.625,-160,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Runs Scored,over,,Tucker Barnhart,0.5,3.4,+240,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Runs Scored,under,,Tucker Barnhart,0.5,1.28571429,-350,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Runs Scored,over,,Tyler Soderstrom,0.5,2.35,+135,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Runs Scored,under,,Tyler Soderstrom,0.5,1.54054055,-185,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Runs Scored,over,,Zack Gelof,0.5,2.5,+150,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Runs Scored,under,,Zack Gelof,0.5,1.48780488,-205,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Hits + Runs + RBIs,over,,Armando Alvarez,1.5,2.1,+110,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Hits + Runs + RBIs,under,,Armando Alvarez,1.5,1.66666667,-150,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Hits + Runs + RBIs,over,,Blaze Alexander,1.5,1.86956522,-115,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Hits + Runs + RBIs,under,,Blaze Alexander,1.5,1.83333334,-120,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Hits + Runs + RBIs,over,,Brent Rooker,1.5,1.83333334,-120,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Hits + Runs + RBIs,under,,Brent Rooker,1.5,1.90909091,-110,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Hits + Runs + RBIs,over,,Christian Walker,1.5,1.6451613,-155,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Hits + Runs + RBIs,under,,Christian Walker,1.5,2.15,+115,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Hits + Runs + RBIs,over,,Corbin Carroll,1.5,1.68965518,-145,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Hits + Runs + RBIs,under,,Corbin Carroll,1.5,2.05,+105,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Hits + Runs + RBIs,over,,Eugenio Suarez,1.5,1.95238096,-105,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Hits + Runs + RBIs,under,,Eugenio Suarez,1.5,1.76923077,-130,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Hits + Runs + RBIs,over,,Geraldo Perdomo,1.5,2.0,+100,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Hits + Runs + RBIs,under,,Geraldo Perdomo,1.5,1.71428572,-140,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Hits + Runs + RBIs,over,,JJ Bleday,1.5,1.625,-160,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Hits + Runs + RBIs,under,,JJ Bleday,1.5,2.15,+115,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Hits + Runs + RBIs,over,,Ketel Marte,2.5,2.0,+100,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Hits + Runs + RBIs,under,,Ketel Marte,2.5,1.71428572,-140,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Hits + Runs + RBIs,over,,Lawrence Butler,1.5,2.15,+115,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Hits + Runs + RBIs,under,,Lawrence Butler,1.5,1.6451613,-155,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Hits + Runs + RBIs,over,,Lourdes Gurriel Jr.,2.5,2.15,+115,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Hits + Runs + RBIs,under,,Lourdes Gurriel Jr.,2.5,1.6451613,-155,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Hits + Runs + RBIs,over,,Max Schuemann,1.5,2.25,+125,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Hits + Runs + RBIs,under,,Max Schuemann,1.5,1.5882353,-170,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Hits + Runs + RBIs,over,,Miguel Andujar,1.5,1.71428572,-140,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Hits + Runs + RBIs,under,,Miguel Andujar,1.5,2.05,+105,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Hits + Runs + RBIs,over,,Randal Grichuk,1.5,1.71428572,-140,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Hits + Runs + RBIs,under,,Randal Grichuk,1.5,2.05,+105,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Hits + Runs + RBIs,over,,Shea Langeliers,1.5,1.86956522,-115,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Hits + Runs + RBIs,under,,Shea Langeliers,1.5,1.83333334,-120,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Hits + Runs + RBIs,over,,Tucker Barnhart,0.5,1.6451613,-155,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Hits + Runs + RBIs,under,,Tucker Barnhart,0.5,2.15,+115,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Hits + Runs + RBIs,over,,Tyler Soderstrom,1.5,1.95238096,-105,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Hits + Runs + RBIs,under,,Tyler Soderstrom,1.5,1.8,-125,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Hits + Runs + RBIs,over,,Zack Gelof,1.5,2.15,+115,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Hits + Runs + RBIs,under,,Zack Gelof,1.5,1.6451613,-155,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Stolen Bases,over,,Armando Alvarez,0.5,10.5,+950,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Stolen Bases,under,,Armando Alvarez,0.5,1.025,-4000,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Stolen Bases,over,,Blaze Alexander,0.5,11.0,+1000,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Stolen Bases,under,,Blaze Alexander,0.5,1.02,-5000,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Stolen Bases,over,,Christian Walker,0.5,11.0,+1000,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Stolen Bases,under,,Christian Walker,0.5,1.02,-5000,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Stolen Bases,over,,Corbin Carroll,0.5,3.6,+260,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Stolen Bases,under,,Corbin Carroll,0.5,1.25641026,-390,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Stolen Bases,over,,Geraldo Perdomo,0.5,7.0,+600,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Stolen Bases,under,,Geraldo Perdomo,0.5,1.07142858,-1400,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Stolen Bases,over,,JJ Bleday,0.5,13.0,+1200,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Stolen Bases,under,,JJ Bleday,0.5,1.005,-20000,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Stolen Bases,over,,Ketel Marte,0.5,9.5,+850,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Stolen Bases,under,,Ketel Marte,0.5,1.03333334,-3000,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Stolen Bases,over,,Lawrence Butler,0.5,9.0,+800,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Stolen Bases,under,,Lawrence Butler,0.5,1.04,-2500,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Stolen Bases,over,,Lourdes Gurriel Jr.,0.5,8.5,+750,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Stolen Bases,under,,Lourdes Gurriel Jr.,0.5,1.04,-2500,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Stolen Bases,over,,Max Schuemann,0.5,8.5,+750,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Stolen Bases,under,,Max Schuemann,0.5,1.05,-2000,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Stolen Bases,over,,Miguel Andujar,0.5,10.5,+950,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Stolen Bases,under,,Miguel Andujar,0.5,1.025,-4000,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Stolen Bases,over,,Shea Langeliers,0.5,12.0,+1100,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Stolen Bases,under,,Shea Langeliers,0.5,1.0125,-8000,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Stolen Bases,over,,Zack Gelof,0.5,4.9,+390,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Stolen Bases,under,,Zack Gelof,0.5,1.15384616,-650,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Singles,over,,Armando Alvarez,0.5,2.15,+115,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Singles,under,,Armando Alvarez,0.5,1.625,-160,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Singles,over,,Blaze Alexander,0.5,2.0,+100,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Singles,under,,Blaze Alexander,0.5,1.74074075,-135,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Singles,over,,Brent Rooker,0.5,2.3,+130,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Singles,under,,Brent Rooker,0.5,1.55555556,-180,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Singles,over,,Christian Walker,0.5,2.1,+110,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Singles,under,,Christian Walker,0.5,1.66666667,-150,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Singles,over,,Corbin Carroll,0.5,1.71428572,-140,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Singles,under,,Corbin Carroll,0.5,2.05,+105,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Singles,over,,Eugenio Suarez,0.5,2.3,+130,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Singles,under,,Eugenio Suarez,0.5,1.57142858,-175,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Singles,over,,Geraldo Perdomo,0.5,1.90909091,-110,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Singles,under,,Geraldo Perdomo,0.5,1.83333334,-120,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Singles,over,,JJ Bleday,0.5,1.90909091,-110,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Singles,under,,JJ Bleday,0.5,1.8,-125,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Singles,over,,Ketel Marte,0.5,1.71428572,-140,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Singles,under,,Ketel Marte,0.5,2.05,+105,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Singles,over,,Lawrence Butler,0.5,2.35,+135,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Singles,under,,Lawrence Butler,0.5,1.55555556,-180,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Singles,over,,Lourdes Gurriel Jr.,0.5,1.66666667,-150,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Singles,under,,Lourdes Gurriel Jr.,0.5,2.1,+110,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Singles,over,,Max Schuemann,0.5,2.2,+120,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Singles,under,,Max Schuemann,0.5,1.625,-160,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Singles,over,,Miguel Andujar,0.5,1.625,-160,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Singles,under,,Miguel Andujar,0.5,2.2,+120,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Singles,over,,Randal Grichuk,0.5,1.95238096,-105,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Singles,under,,Randal Grichuk,0.5,1.76923077,-130,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Singles,over,,Shea Langeliers,0.5,2.3,+130,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Singles,under,,Shea Langeliers,0.5,1.55555556,-180,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Singles,over,,Tucker Barnhart,0.5,2.25,+125,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Singles,under,,Tucker Barnhart,0.5,1.5882353,-170,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Singles,over,,Tyler Soderstrom,0.5,2.2,+120,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Singles,under,,Tyler Soderstrom,0.5,1.60606061,-165,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Singles,over,,Zack Gelof,0.5,2.2,+120,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Singles,under,,Zack Gelof,0.5,1.60606061,-165,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Doubles,over,,Armando Alvarez,0.5,5.25,+425,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Doubles,under,,Armando Alvarez,0.5,1.13333334,-750,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Doubles,over,,Blaze Alexander,0.5,4.3,+330,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Doubles,under,,Blaze Alexander,0.5,1.1904762,-525,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Doubles,over,,Brent Rooker,0.5,4.6,+360,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Doubles,under,,Brent Rooker,0.5,1.17391305,-575,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Doubles,over,,Christian Walker,0.5,4.2,+320,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Doubles,under,,Christian Walker,0.5,1.2,-500,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Doubles,over,,Corbin Carroll,0.5,5.0,+400,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Doubles,under,,Corbin Carroll,0.5,1.14285715,-700,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Doubles,over,,Eugenio Suarez,0.5,4.8,+380,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Doubles,under,,Eugenio Suarez,0.5,1.15384616,-650,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Doubles,over,,Geraldo Perdomo,0.5,5.75,+475,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Doubles,under,,Geraldo Perdomo,0.5,1.11111112,-900,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Doubles,over,,JJ Bleday,0.5,3.6,+260,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Doubles,under,,JJ Bleday,0.5,1.25641026,-390,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Doubles,over,,Ketel Marte,0.5,3.35,+235,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Doubles,under,,Ketel Marte,0.5,1.28571429,-350,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Doubles,over,,Lawrence Butler,0.5,4.8,+380,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Doubles,under,,Lawrence Butler,0.5,1.15384616,-650,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Doubles,over,,Lourdes Gurriel Jr.,0.5,3.75,+275,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Doubles,under,,Lourdes Gurriel Jr.,0.5,1.23529412,-425,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Doubles,over,,Max Schuemann,0.5,5.5,+450,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Doubles,under,,Max Schuemann,0.5,1.125,-800,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Doubles,over,,Miguel Andujar,0.5,4.2,+320,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Doubles,under,,Miguel Andujar,0.5,1.2,-500,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Doubles,over,,Randal Grichuk,0.5,3.95,+295,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Doubles,under,,Randal Grichuk,0.5,1.22222223,-450,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Doubles,over,,Shea Langeliers,0.5,4.5,+350,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Doubles,under,,Shea Langeliers,0.5,1.17391305,-575,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Doubles,over,,Tucker Barnhart,0.5,7.5,+650,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Doubles,under,,Tucker Barnhart,0.5,1.0625,-1600,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Doubles,over,,Tyler Soderstrom,0.5,4.9,+390,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Doubles,under,,Tyler Soderstrom,0.5,1.15384616,-650,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Doubles,over,,Zack Gelof,0.5,5.0,+400,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Doubles,under,,Zack Gelof,0.5,1.14285715,-700,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Triples,over,,Corbin Carroll,0.5,11.0,+1000,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Triples,under,,Corbin Carroll,0.5,1.01666667,-6000,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Walks,over,,Armando Alvarez,0.5,3.7,+270,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Walks,under,,Armando Alvarez,0.5,1.25,-400,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Walks,over,,Blaze Alexander,0.5,3.4,+240,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Walks,under,,Blaze Alexander,0.5,1.28571429,-350,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Walks,over,,Brent Rooker,0.5,2.65,+165,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Walks,under,,Brent Rooker,0.5,1.43478261,-230,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Walks,over,,Christian Walker,0.5,2.25,+125,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Walks,under,,Christian Walker,0.5,1.5882353,-170,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Walks,over,,Corbin Carroll,0.5,2.95,+195,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Walks,under,,Corbin Carroll,0.5,1.37037038,-270,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Walks,over,,Eugenio Suarez,0.5,2.3,+130,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Walks,under,,Eugenio Suarez,0.5,1.57142858,-175,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Walks,over,,Geraldo Perdomo,0.5,3.1,+210,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Walks,under,,Geraldo Perdomo,0.5,1.33333334,-300,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Walks,over,,JJ Bleday,0.5,2.65,+165,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Walks,under,,JJ Bleday,0.5,1.43478261,-230,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Walks,over,,Ketel Marte,0.5,2.5,+150,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Walks,under,,Ketel Marte,0.5,1.47619048,-210,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Walks,over,,Lawrence Butler,0.5,3.55,+255,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Walks,under,,Lawrence Butler,0.5,1.2631579,-380,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Walks,over,,Lourdes Gurriel Jr.,0.5,3.25,+225,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Walks,under,,Lourdes Gurriel Jr.,0.5,1.3125,-320,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Walks,over,,Max Schuemann,0.5,3.6,+260,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Walks,under,,Max Schuemann,0.5,1.25641026,-390,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Walks,over,,Miguel Andujar,0.5,3.95,+295,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Walks,under,,Miguel Andujar,0.5,1.22222223,-450,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Walks,over,,Randal Grichuk,0.5,3.05,+205,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Walks,under,,Randal Grichuk,0.5,1.33898306,-295,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Walks,over,,Shea Langeliers,0.5,3.3,+230,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Walks,under,,Shea Langeliers,0.5,1.30303031,-330,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Walks,over,,Tucker Barnhart,0.5,3.55,+255,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Walks,under,,Tucker Barnhart,0.5,1.2631579,-380,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Walks,over,,Tyler Soderstrom,0.5,3.0,+200,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Walks,under,,Tyler Soderstrom,0.5,1.35714286,-280,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Walks,over,,Zack Gelof,0.5,3.75,+275,key
OAK Athletics(away) vs ARI Diamondbacks(home),MLB,Walks,under,,Zack Gelof,0.5,1.23529412,-425,key
LA Dodgers(away) vs SF Giants(home),MLB,Run Line,,away,,-1.5,2.54,+154,key
LA Dodgers(away) vs SF Giants(home),MLB,Run Line,,home,,1.5,1.54054055,-185,key
LA Dodgers(away) vs SF Giants(home),MLB,Total,,,,7.5,1.98039216,-102,key
LA Dodgers(away) vs SF Giants(home),MLB,Total,,,,7.5,1.84745763,-118,key
LA Dodgers(away) vs SF Giants(home),MLB,Moneyline,,away,,,1.95238096,-105,key
LA Dodgers(away) vs SF Giants(home),MLB,Moneyline,,home,,,1.86956522,-115,key
LA Dodgers(away) vs SF Giants(home),MLB,Run Line Alternate,,away,,-5.0,7.9,+690,key
LA Dodgers(away) vs SF Giants(home),MLB,Run Line Alternate,,home,,5.0,1.06578948,-1520,key
LA Dodgers(away) vs SF Giants(home),MLB,Run Line Alternate,,away,,-4.5,6.11,+511,key
LA Dodgers(away) vs SF Giants(home),MLB,Run Line Alternate,,home,,4.5,1.10989011,-910,key
LA Dodgers(away) vs SF Giants(home),MLB,Run Line Alternate,,away,,-4.0,5.8,+480,key
LA Dodgers(away) vs SF Giants(home),MLB,Run Line Alternate,,home,,4.0,1.12195122,-820,key
LA Dodgers(away) vs SF Giants(home),MLB,Run Line Alternate,,away,,-3.5,4.46,+346,key
LA Dodgers(away) vs SF Giants(home),MLB,Run Line Alternate,,home,,3.5,1.1908397,-524,key
LA Dodgers(away) vs SF Giants(home),MLB,Run Line Alternate,,away,,-3.0,4.19,+319,key
LA Dodgers(away) vs SF Giants(home),MLB,Run Line Alternate,,home,,3.0,1.21186441,-472,key
LA Dodgers(away) vs SF Giants(home),MLB,Run Line Alternate,,away,,-2.5,3.34,+234,key
LA Dodgers(away) vs SF Giants(home),MLB,Run Line Alternate,,home,,2.5,1.30674847,-326,key
LA Dodgers(away) vs SF Giants(home),MLB,Run Line Alternate,,away,,-2.0,3.04,+204,key
LA Dodgers(away) vs SF Giants(home),MLB,Run Line Alternate,,home,,2.0,1.35842294,-279,key
LA Dodgers(away) vs SF Giants(home),MLB,Run Line Alternate,,away,,-1.0,2.22,+122,key
LA Dodgers(away) vs SF Giants(home),MLB,Run Line Alternate,,home,,1.0,1.625,-160,key
LA Dodgers(away) vs SF Giants(home),MLB,Run Line Alternate,,away,,1.0,1.56179776,-178,key
LA Dodgers(away) vs SF Giants(home),MLB,Run Line Alternate,,home,,-1.0,2.35,+135,key
LA Dodgers(away) vs SF Giants(home),MLB,Run Line Alternate,,away,,1.5,1.3968254,-252,key
LA Dodgers(away) vs SF Giants(home),MLB,Run Line Alternate,,home,,-1.5,2.87,+187,key
LA Dodgers(away) vs SF Giants(home),MLB,Run Line Alternate,,away,,2.0,1.25839794,-387,key
LA Dodgers(away) vs SF Giants(home),MLB,Run Line Alternate,,home,,-2.0,3.71,+271,key
LA Dodgers(away) vs SF Giants(home),MLB,Run Line Alternate,,away,,2.5,1.21929825,-456,key
LA Dodgers(away) vs SF Giants(home),MLB,Run Line Alternate,,home,,-2.5,4.1,+310,key
LA Dodgers(away) vs SF Giants(home),MLB,Run Line Alternate,,away,,3.0,1.13698631,-730,key
LA Dodgers(away) vs SF Giants(home),MLB,Run Line Alternate,,home,,-3.0,5.43,+443,key
LA Dodgers(away) vs SF Giants(home),MLB,Run Line Alternate,,away,,3.5,1.1234568,-810,key
LA Dodgers(away) vs SF Giants(home),MLB,Run Line Alternate,,home,,-3.5,5.76,+476,key
