Teams,League,Category,Designation,Side,Name,Points,FD Decimal Odds,FD American Odds,Key,Date
DET(away) vs SEA(home),MLB,To Record 3+ Hits,over,,J. Rojas,2.5,27.0,2600,pp;0;ss;hit;2.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 3+ Hits,over,,P. Meadows,2.5,30.0,2900,pp;0;ss;hit;2.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 3+ Hits,over,,J. Baez,2.5,31.0,3000,pp;0;ss;hit;2.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 3+ Hits,over,,J. Malloy,2.5,32.0,3100,pp;0;ss;hit;2.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 3+ Hits,over,,D. Moore,2.5,49.0,4800,pp;0;ss;hit;2.5,2024-08-08
DET(away) vs SEA(home),MLB,To Hit a Single,over,,C. Keith,0.5,1.769230769230769,-130,pp;0;ss;sin;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Hit a Single,over,,V. Robles,0.5,1.769230769230769,-130,pp;0;ss;sin;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Hit a Single,over,,M. Vierling,0.5,1.869565217391304,-115,pp;0;ss;sin;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Hit a Single,over,,W. Perez,0.5,1.869565217391304,-115,pp;0;ss;sin;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Hit a Single,over,,J. Turner,0.5,1.909090909090909,-110,pp;0;ss;sin;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Hit a Single,over,,Z. McKinstry,0.5,1.952380952380952,-105,pp;0;ss;sin;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Hit a Single,over,,R. Arozarena,0.5,1.952380952380952,-105,pp;0;ss;sin;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Hit a Single,over,,D. Dingler,0.5,1.952380952380952,-105,pp;0;ss;sin;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Hit a Single,over,,J. Rojas,0.5,2.0,100,pp;0;ss;sin;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Hit a Single,over,,B. Madris,0.5,2.05,105,pp;0;ss;sin;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Hit a Single,over,,M. Haniger,0.5,2.15,115,pp;0;ss;sin;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Hit a Single,over,,L. Raley,0.5,2.1,110,pp;0;ss;sin;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Hit a Single,over,,J. Baez,0.5,2.2,120,pp;0;ss;sin;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Hit a Single,over,,C. Raleigh,0.5,2.2,120,pp;0;ss;sin;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Hit a Single,over,,J. Polanco,0.5,2.2,120,pp;0;ss;sin;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Hit a Single,over,,J. Malloy,0.5,2.3,130,pp;0;ss;sin;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Hit a Single,over,,P. Meadows,0.5,2.45,145,pp;0;ss;sin;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Hit a Single,over,,D. Moore,0.5,2.8,180,pp;0;ss;sin;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 3+ Total Bases,over,,C. Raleigh,2.5,2.85,185,pp;0;ss;tb;2.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 3+ Total Bases,over,,L. Raley,2.5,2.85,185,pp;0;ss;tb;2.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 3+ Total Bases,over,,R. Arozarena,2.5,3.3,230,pp;0;ss;tb;2.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 3+ Total Bases,over,,J. Polanco,2.5,3.5,250,pp;0;ss;tb;2.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 3+ Total Bases,over,,M. Haniger,2.5,3.6,260,pp;0;ss;tb;2.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 3+ Total Bases,over,,C. Keith,2.5,3.9,290,pp;0;ss;tb;2.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 3+ Total Bases,over,,M. Vierling,2.5,4.0,300,pp;0;ss;tb;2.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 3+ Total Bases,over,,V. Robles,2.5,4.0,300,pp;0;ss;tb;2.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 3+ Total Bases,over,,W. Perez,2.5,4.0,300,pp;0;ss;tb;2.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 3+ Total Bases,over,,J. Turner,2.5,4.3,330,pp;0;ss;tb;2.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 3+ Total Bases,over,,B. Madris,2.5,4.4,340,pp;0;ss;tb;2.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 3+ Total Bases,over,,P. Meadows,2.5,4.4,340,pp;0;ss;tb;2.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 3+ Total Bases,over,,D. Dingler,2.5,4.5,350,pp;0;ss;tb;2.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 3+ Total Bases,over,,D. Moore,2.5,4.6,360,pp;0;ss;tb;2.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 3+ Total Bases,over,,Z. McKinstry,2.5,5.2,420,pp;0;ss;tb;2.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 3+ Total Bases,over,,J. Malloy,2.5,5.5,450,pp;0;ss;tb;2.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 3+ Total Bases,over,,J. Rojas,2.5,5.8,480,pp;0;ss;tb;2.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 3+ Total Bases,over,,J. Baez,2.5,6.5,550,pp;0;ss;tb;2.5,2024-08-08
DET(away) vs SEA(home),MLB,To Hit A Home Run,over,,C. Raleigh,0.5,3.65,265,pp;0;ss;hr;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Hit A Home Run,over,,L. Raley,0.5,4.0,300,pp;0;ss;hr;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Hit A Home Run,over,,J. Polanco,0.5,4.6,360,pp;0;ss;hr;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Hit A Home Run,over,,R. Arozarena,0.5,4.9,390,pp;0;ss;hr;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Hit A Home Run,over,,M. Haniger,0.5,4.9,390,pp;0;ss;hr;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Hit A Home Run,over,,D. Moore,0.5,6.2,520,pp;0;ss;hr;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Hit A Home Run,over,,P. Meadows,0.5,6.6,560,pp;0;ss;hr;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Hit A Home Run,over,,J. Turner,0.5,6.6,560,pp;0;ss;hr;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Hit A Home Run,over,,B. Madris,0.5,7.0,600,pp;0;ss;hr;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Hit A Home Run,over,,D. Dingler,0.5,7.0,600,pp;0;ss;hr;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Hit A Home Run,over,,C. Keith,0.5,7.3,630,pp;0;ss;hr;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Hit A Home Run,over,,V. Robles,0.5,7.3,630,pp;0;ss;hr;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Hit A Home Run,over,,M. Vierling,0.5,8.0,700,pp;0;ss;hr;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Hit A Home Run,over,,J. Malloy,0.5,8.0,700,pp;0;ss;hr;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Hit A Home Run,over,,W. Perez,0.5,8.5,750,pp;0;ss;hr;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Hit A Home Run,over,,Z. McKinstry,0.5,9.3,830,pp;0;ss;hr;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Hit A Home Run,over,,J. Baez,0.5,10.0,900,pp;0;ss;hr;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Hit A Home Run,over,,J. Rojas,0.5,10.0,900,pp;0;ss;hr;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 2+ Hits,over,,C. Keith,1.5,3.4,240,pp;0;ss;hit;1.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 2+ Hits,over,,V. Robles,1.5,3.5,250,pp;0;ss;hit;1.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 2+ Hits,over,,L. Raley,1.5,3.5,250,pp;0;ss;hit;1.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 2+ Hits,over,,R. Arozarena,1.5,3.7,270,pp;0;ss;hit;1.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 2+ Hits,over,,M. Vierling,1.5,3.8,280,pp;0;ss;hit;1.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 2+ Hits,over,,C. Raleigh,1.5,3.8,280,pp;0;ss;hit;1.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 2+ Hits,over,,W. Perez,1.5,3.8,280,pp;0;ss;hit;1.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 2+ Hits,over,,J. Turner,1.5,4.0,300,pp;0;ss;hit;1.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 2+ Hits,over,,M. Haniger,1.5,4.3,330,pp;0;ss;hit;1.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 2+ Hits,over,,D. Dingler,1.5,4.3,330,pp;0;ss;hit;1.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 2+ Hits,over,,B. Madris,1.5,4.5,350,pp;0;ss;hit;1.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 2+ Hits,over,,J. Polanco,1.5,4.5,350,pp;0;ss;hit;1.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 2+ Hits,over,,Z. McKinstry,1.5,4.6,360,pp;0;ss;hit;1.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 2+ Hits,over,,J. Rojas,1.5,4.8,380,pp;0;ss;hit;1.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 2+ Hits,over,,P. Meadows,1.5,5.8,480,pp;0;ss;hit;1.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 2+ Hits,over,,J. Baez,1.5,5.9,490,pp;0;ss;hit;1.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 2+ Hits,over,,J. Malloy,1.5,6.0,500,pp;0;ss;hit;1.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 2+ Hits,over,,D. Moore,1.5,6.5,550,pp;0;ss;hit;1.5,2024-08-08
DET(away) vs SEA(home),MLB,Bryan Woo - Strikeouts,over,,B. Woo Over,5.5,1.943396226415094,-106,pp;0;ou;so5.5,2024-08-08
DET(away) vs SEA(home),MLB,Bryan Woo - Strikeouts,under,,B. Woo Under,5.5,1.833333333333333,-120,pp;0;ou;so5.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record A Hit,over,,L. Raley,0.5,1.434782608695652,-230,pp;0;ss;hit;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record A Hit,over,,C. Keith,0.5,1.454545454545455,-220,pp;0;ss;hit;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record A Hit,over,,V. Robles,0.5,1.454545454545455,-220,pp;0;ss;hit;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record A Hit,over,,M. Vierling,0.5,1.476190476190476,-210,pp;0;ss;hit;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record A Hit,over,,R. Arozarena,0.5,1.476190476190476,-210,pp;0;ss;hit;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record A Hit,over,,C. Raleigh,0.5,1.476190476190476,-210,pp;0;ss;hit;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record A Hit,over,,W. Perez,0.5,1.512820512820513,-195,pp;0;ss;hit;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record A Hit,over,,J. Turner,0.5,1.526315789473684,-190,pp;0;ss;hit;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record A Hit,over,,J. Polanco,0.5,1.555555555555556,-180,pp;0;ss;hit;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record A Hit,over,,M. Haniger,0.5,1.555555555555556,-180,pp;0;ss;hit;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record A Hit,over,,D. Dingler,0.5,1.555555555555556,-180,pp;0;ss;hit;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record A Hit,over,,B. Madris,0.5,1.588235294117647,-170,pp;0;ss;hit;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record A Hit,over,,Z. McKinstry,0.5,1.606060606060606,-165,pp;0;ss;hit;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record A Hit,over,,J. Rojas,0.5,1.645161290322581,-155,pp;0;ss;hit;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record A Hit,over,,P. Meadows,0.5,1.740740740740741,-135,pp;0;ss;hit;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record A Hit,over,,J. Malloy,0.5,1.769230769230769,-130,pp;0;ss;hit;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record A Hit,over,,J. Baez,0.5,1.769230769230769,-130,pp;0;ss;hit;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record A Hit,over,,D. Moore,0.5,1.8,-125,pp;0;ss;hit;0.5,2024-08-08
DET(away) vs SEA(home),MLB,Detroit Tigers Total Runs,over,away,,2.5,1.641025641025641,-156,s;0;tt;2.5;away,2024-08-08
DET(away) vs SEA(home),MLB,Detroit Tigers Total Runs,under,away,,2.5,2.22,122,s;0;tt;2.5;away,2024-08-08
DET(away) vs SEA(home),MLB,Bryan Woo - Alt Strikeouts,over,,B. Woo,2.5,1.04,-2500,pp;0;ss;so2.5,2024-08-08
DET(away) vs SEA(home),MLB,Bryan Woo - Alt Strikeouts,over,,B. Woo,3.5,1.153846153846154,-650,pp;0;ss;so3.5,2024-08-08
DET(away) vs SEA(home),MLB,Bryan Woo - Alt Strikeouts,over,,B. Woo,4.5,1.425531914893617,-235,pp;0;ss;so4.5,2024-08-08
DET(away) vs SEA(home),MLB,Bryan Woo - Alt Strikeouts,over,,B. Woo,5.5,1.961538461538462,-104,pp;0;ss;so5.5,2024-08-08
DET(away) vs SEA(home),MLB,Bryan Woo - Alt Strikeouts,over,,B. Woo,6.5,3.0,200,pp;0;ss;so6.5,2024-08-08
DET(away) vs SEA(home),MLB,Bryan Woo - Alt Strikeouts,over,,B. Woo,7.5,5.0,400,pp;0;ss;so7.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 2+ Runs,over,,C. Raleigh,1.5,7.0,600,pp;0;ss;run;1.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 2+ Runs,over,,L. Raley,1.5,7.0,600,pp;0;ss;run;1.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 2+ Runs,over,,R. Arozarena,1.5,7.5,650,pp;0;ss;run;1.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 2+ Runs,over,,V. Robles,1.5,8.0,700,pp;0;ss;run;1.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 2+ Runs,over,,J. Polanco,1.5,8.5,750,pp;0;ss;run;1.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 2+ Runs,over,,J. Turner,1.5,8.5,750,pp;0;ss;run;1.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 2+ Runs,over,,M. Haniger,1.5,9.5,850,pp;0;ss;run;1.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 2+ Runs,over,,W. Perez,1.5,10.5,950,pp;0;ss;run;1.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 2+ Runs,over,,C. Keith,1.5,11.0,1000,pp;0;ss;run;1.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 2+ Runs,over,,D. Moore,1.5,12.0,1100,pp;0;ss;run;1.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 2+ Runs,over,,J. Rojas,1.5,12.0,1100,pp;0;ss;run;1.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 2+ Runs,over,,P. Meadows,1.5,13.0,1200,pp;0;ss;run;1.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 2+ Runs,over,,B. Madris,1.5,13.0,1200,pp;0;ss;run;1.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 2+ Runs,over,,D. Dingler,1.5,13.0,1200,pp;0;ss;run;1.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 2+ Runs,over,,M. Vierling,1.5,14.0,1300,pp;0;ss;run;1.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 2+ Runs,over,,Z. McKinstry,1.5,14.0,1300,pp;0;ss;run;1.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 2+ Runs,over,,J. Malloy,1.5,16.0,1500,pp;0;ss;run;1.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 2+ Runs,over,,J. Baez,1.5,18.0,1700,pp;0;ss;run;1.5,2024-08-08
DET(away) vs SEA(home),MLB,Alternate Total Runs,over,,,5.5,1.357142857142857,-280,s;0;ou;5.5,2024-08-08
DET(away) vs SEA(home),MLB,Alternate Total Runs,over,,,6.5,1.543478260869565,-184,s;0;ou;6.5,2024-08-08
DET(away) vs SEA(home),MLB,Alternate Total Runs,over,,,7.5,2.0,100,s;0;ou;7.5,2024-08-08
DET(away) vs SEA(home),MLB,Alternate Total Runs,over,,,8.5,2.42,142,s;0;ou;8.5,2024-08-08
DET(away) vs SEA(home),MLB,Alternate Total Runs,over,,,9.5,3.3,230,s;0;ou;9.5,2024-08-08
DET(away) vs SEA(home),MLB,Alternate Total Runs,over,,,10.5,4.1,310,s;0;ou;10.5,2024-08-08
DET(away) vs SEA(home),MLB,Alternate Total Runs,over,,,11.5,5.7,470,s;0;ou;11.5,2024-08-08
DET(away) vs SEA(home),MLB,Alternate Total Runs,over,,,12.5,7.3,630,s;0;ou;12.5,2024-08-08
DET(away) vs SEA(home),MLB,Alternate Total Runs,over,,,13.5,10.0,900,s;0;ou;13.5,2024-08-08
DET(away) vs SEA(home),MLB,Alternate Total Runs,under,,,5.5,3.1,210,s;0;ou;5.5,2024-08-08
DET(away) vs SEA(home),MLB,Alternate Total Runs,under,,,6.5,2.42,142,s;0;ou;6.5,2024-08-08
DET(away) vs SEA(home),MLB,Alternate Total Runs,under,,,7.5,1.78125,-128,s;0;ou;7.5,2024-08-08
DET(away) vs SEA(home),MLB,Alternate Total Runs,under,,,8.5,1.543478260869565,-184,s;0;ou;8.5,2024-08-08
DET(away) vs SEA(home),MLB,Alternate Total Runs,under,,,9.5,1.32258064516129,-310,s;0;ou;9.5,2024-08-08
DET(away) vs SEA(home),MLB,Alternate Total Runs,under,,,10.5,1.227272727272727,-440,s;0;ou;10.5,2024-08-08
DET(away) vs SEA(home),MLB,Alternate Total Runs,under,,,11.5,1.12987012987013,-770,s;0;ou;11.5,2024-08-08
DET(away) vs SEA(home),MLB,Alternate Total Runs,under,,,12.5,1.083333333333333,-1200,s;0;ou;12.5,2024-08-08
DET(away) vs SEA(home),MLB,Alternate Total Runs,under,,,13.5,1.04,-2500,s;0;ou;13.5,2024-08-08
DET(away) vs SEA(home),MLB,Detroit Tigers Alt. Total Runs,over,away,,0.5,1.071428571428571,-1400,s;0;tt;0.5;away,2024-08-08
DET(away) vs SEA(home),MLB,Detroit Tigers Alt. Total Runs,over,away,,1.5,1.285714285714286,-350,s;0;tt;1.5;away,2024-08-08
DET(away) vs SEA(home),MLB,Detroit Tigers Alt. Total Runs,over,away,,2.5,1.641025641025641,-156,s;0;tt;2.5;away,2024-08-08
DET(away) vs SEA(home),MLB,Detroit Tigers Alt. Total Runs,over,away,,3.5,2.3,130,s;0;tt;3.5;away,2024-08-08
DET(away) vs SEA(home),MLB,Detroit Tigers Alt. Total Runs,over,away,,4.5,3.35,235,s;0;tt;4.5;away,2024-08-08
DET(away) vs SEA(home),MLB,Detroit Tigers Alt. Total Runs,over,away,,5.5,5.0,400,s;0;tt;5.5;away,2024-08-08
DET(away) vs SEA(home),MLB,Detroit Tigers Alt. Total Runs,over,away,,6.5,7.8,680,s;0;tt;6.5;away,2024-08-08
DET(away) vs SEA(home),MLB,Detroit Tigers Alt. Total Runs,over,away,,7.5,11.6,1060,s;0;tt;7.5;away,2024-08-08
DET(away) vs SEA(home),MLB,Detroit Tigers Alt. Total Runs,over,away,,8.5,16.0,1500,s;0;tt;8.5;away,2024-08-08
DET(away) vs SEA(home),MLB,Detroit Tigers Alt. Total Runs,over,away,,9.5,23.0,2200,s;0;tt;9.5;away,2024-08-08
DET(away) vs SEA(home),MLB,Detroit Tigers Alt. Total Runs,under,away,,0.5,7.8,680,s;0;tt;0.5;away,2024-08-08
DET(away) vs SEA(home),MLB,Detroit Tigers Alt. Total Runs,under,away,,1.5,3.55,255,s;0;tt;1.5;away,2024-08-08
DET(away) vs SEA(home),MLB,Detroit Tigers Alt. Total Runs,under,away,,2.5,2.22,122,s;0;tt;2.5;away,2024-08-08
DET(away) vs SEA(home),MLB,Detroit Tigers Alt. Total Runs,under,away,,3.5,1.602409638554217,-166,s;0;tt;3.5;away,2024-08-08
DET(away) vs SEA(home),MLB,Detroit Tigers Alt. Total Runs,under,away,,4.5,1.303030303030303,-330,s;0;tt;4.5;away,2024-08-08
DET(away) vs SEA(home),MLB,Detroit Tigers Alt. Total Runs,under,away,,5.5,1.161290322580645,-620,s;0;tt;5.5;away,2024-08-08
DET(away) vs SEA(home),MLB,Detroit Tigers Alt. Total Runs,under,away,,6.5,1.071428571428571,-1400,s;0;tt;6.5;away,2024-08-08
DET(away) vs SEA(home),MLB,Detroit Tigers Alt. Total Runs,under,away,,7.5,1.028571428571429,-3500,s;0;tt;7.5;away,2024-08-08
DET(away) vs SEA(home),MLB,Detroit Tigers Alt. Total Runs,under,away,,8.5,1.014285714285714,-7000,s;0;tt;8.5;away,2024-08-08
DET(away) vs SEA(home),MLB,Detroit Tigers Alt. Total Runs,under,away,,9.5,1.005,-20000,s;0;tt;9.5;away,2024-08-08
DET(away) vs SEA(home),MLB,To Record 2+ Total Bases,over,,L. Raley,1.5,2.0,100,pp;0;ss;tb;1.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 2+ Total Bases,over,,C. Raleigh,1.5,2.05,105,pp;0;ss;tb;1.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 2+ Total Bases,over,,R. Arozarena,1.5,2.15,115,pp;0;ss;tb;1.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 2+ Total Bases,over,,V. Robles,1.5,2.3,130,pp;0;ss;tb;1.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 2+ Total Bases,over,,M. Vierling,1.5,2.35,135,pp;0;ss;tb;1.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 2+ Total Bases,over,,M. Haniger,1.5,2.35,135,pp;0;ss;tb;1.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 2+ Total Bases,over,,J. Polanco,1.5,2.35,135,pp;0;ss;tb;1.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 2+ Total Bases,over,,C. Keith,1.5,2.3,130,pp;0;ss;tb;1.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 2+ Total Bases,over,,W. Perez,1.5,2.4,140,pp;0;ss;tb;1.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 2+ Total Bases,over,,J. Turner,1.5,2.5,150,pp;0;ss;tb;1.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 2+ Total Bases,over,,B. Madris,1.5,2.6,160,pp;0;ss;tb;1.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 2+ Total Bases,over,,D. Dingler,1.5,2.6,160,pp;0;ss;tb;1.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 2+ Total Bases,over,,Z. McKinstry,1.5,2.85,185,pp;0;ss;tb;1.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 2+ Total Bases,over,,D. Moore,1.5,2.9,190,pp;0;ss;tb;1.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 2+ Total Bases,over,,P. Meadows,1.5,2.9,190,pp;0;ss;tb;1.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 2+ Total Bases,over,,J. Rojas,1.5,2.9,190,pp;0;ss;tb;1.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 2+ Total Bases,over,,J. Malloy,1.5,3.2,220,pp;0;ss;tb;1.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record 2+ Total Bases,over,,J. Baez,1.5,3.3,230,pp;0;ss;tb;1.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record an RBI,over,,C. Raleigh,0.5,2.25,125,pp;0;ss;rbi;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record an RBI,over,,L. Raley,0.5,2.4,140,pp;0;ss;rbi;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record an RBI,over,,R. Arozarena,0.5,2.55,155,pp;0;ss;rbi;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record an RBI,over,,J. Polanco,0.5,2.65,165,pp;0;ss;rbi;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record an RBI,over,,M. Haniger,0.5,2.75,175,pp;0;ss;rbi;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record an RBI,over,,B. Madris,0.5,3.0,200,pp;0;ss;rbi;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record an RBI,over,,J. Turner,0.5,3.0,200,pp;0;ss;rbi;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record an RBI,over,,M. Vierling,0.5,3.1,210,pp;0;ss;rbi;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record an RBI,over,,D. Moore,0.5,3.2,220,pp;0;ss;rbi;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record an RBI,over,,V. Robles,0.5,3.2,220,pp;0;ss;rbi;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record an RBI,over,,C. Keith,0.5,3.2,220,pp;0;ss;rbi;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record an RBI,over,,D. Dingler,0.5,3.2,220,pp;0;ss;rbi;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record an RBI,over,,P. Meadows,0.5,3.5,250,pp;0;ss;rbi;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record an RBI,over,,Z. McKinstry,0.5,3.5,250,pp;0;ss;rbi;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record an RBI,over,,W. Perez,0.5,3.5,250,pp;0;ss;rbi;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record an RBI,over,,J. Rojas,0.5,3.5,250,pp;0;ss;rbi;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record an RBI,over,,J. Malloy,0.5,3.6,260,pp;0;ss;rbi;0.5,2024-08-08
DET(away) vs SEA(home),MLB,To Record an RBI,over,,J. Baez,0.5,3.8,280,pp;0;ss;rbi;0.5,2024-08-08
DET(away) vs SEA(home),MLB,Moneyline,,away,,0.0,2.72,172,s;0;m,2024-08-08
DET(away) vs SEA(home),MLB,Moneyline,,home,,0.0,1.48780487804878,-205,s;0;m,2024-08-08
DET(away) vs SEA(home),MLB,To Hit a Double,over,,M. Vierling,0.5,4.5,350,pp;0;ss;dbl;0.5,2024-08-08
