Period,GameId,Teams,League,Designation,Side,Points,Key,BO Odds,BO dec_odds,Category,Date,Name
Game,490457431,ATL(away) vs SF(home),MLB,under,home,2.5,s;0;tt;2.5;home,127,2.27,team_total,2024-08-12,
Game,490457431,ATL(away) vs SF(home),MLB,over,,6.5,s;0;ou;6.5,-102,1.98,total,2024-08-12,
Game,490457431,ATL(away) vs SF(home),MLB,under,,6.5,s;0;ou;6.5,-118,1.85,total,2024-08-12,
1st 5 Innings,490457431,ATL(away) vs SF(home),MLB,,away,0.5,s;-1;s;-0.5,-150,1.67,spread,2024-08-12,
1st 5 Innings,490457431,ATL(away) vs SF(home),MLB,,away,,s;-1;m,-110,1.91,moneyline,2024-08-12,
1st 5 Innings,490457431,ATL(away) vs SF(home),MLB,over,away,1.5,s;-1;tt;1.5;away,110,2.1,team_total,2024-08-12,
1st 5 Innings,490457431,ATL(away) vs SF(home),MLB,under,away,1.5,s;-1;tt;1.5;away,-140,1.71,team_total,2024-08-12,
1st 5 Innings,490457431,ATL(away) vs SF(home),MLB,,home,-0.5,s;-1;s;-0.5,130,2.3,spread,2024-08-12,
1st 5 Innings,490457431,ATL(away) vs SF(home),MLB,,home,,s;-1;m,-110,1.91,moneyline,2024-08-12,
1st 5 Innings,490457431,ATL(away) vs SF(home),MLB,over,home,1.5,s;-1;tt;1.5;home,105,2.05,team_total,2024-08-12,
1st 5 Innings,490457431,ATL(away) vs SF(home),MLB,under,home,1.5,s;-1;tt;1.5;home,-135,1.74,team_total,2024-08-12,
1st 5 Innings,490457431,ATL(away) vs SF(home),MLB,over,,3.0,s;-1;ou;3,-120,1.83,total,2024-08-12,
1st 5 Innings,490457431,ATL(away) vs SF(home),MLB,under,,3.0,s;-1;ou;3,100,2.0,total,2024-08-12,
Game,490458158,WAS(away) vs BAL(home),MLB,,away,,s;0;m,150,2.5,moneyline,2024-08-13,
Game,490458158,WAS(away) vs BAL(home),MLB,,home,,s;0;m,-164,1.61,moneyline,2024-08-13,
Game,490458158,WAS(away) vs BAL(home),MLB,over,,9.0,s;0;ou;9,-110,1.91,total,2024-08-13,
Game,490458158,WAS(away) vs BAL(home),MLB,under,,9.0,s;0;ou;9,-110,1.91,total,2024-08-13,
Game,490458157,STL(away) vs CIN(home),MLB,,away,,s;0;m,115,2.15,moneyline,2024-08-13,
Game,490458157,STL(away) vs CIN(home),MLB,,home,,s;0;m,-125,1.8,moneyline,2024-08-13,
Game,490458157,STL(away) vs CIN(home),MLB,over,,8.5,s;0;ou;8.5,-120,1.83,total,2024-08-13,
Game,490458157,STL(away) vs CIN(home),MLB,under,,8.5,s;0;ou;8.5,100,2.0,total,2024-08-13,
Game,490458167,HOU(away) vs TB(home),MLB,,away,,s;0;m,-125,1.8,moneyline,2024-08-13,
Game,490458167,HOU(away) vs TB(home),MLB,,home,,s;0;m,115,2.15,moneyline,2024-08-13,
Game,490458167,HOU(away) vs TB(home),MLB,over,,8.0,s;0;ou;8,100,2.0,total,2024-08-13,
Game,490458167,HOU(away) vs TB(home),MLB,under,,8.0,s;0;ou;8,-120,1.83,total,2024-08-13,
Game,490458165,TEX(away) vs BOS(home),MLB,,away,,s;0;m,124,2.24,moneyline,2024-08-13,
Game,490458165,TEX(away) vs BOS(home),MLB,,home,,s;0;m,-135,1.74,moneyline,2024-08-13,
Game,490458165,TEX(away) vs BOS(home),MLB,over,,10.0,s;0;ou;10,-115,1.87,total,2024-08-13,
Game,490458165,TEX(away) vs BOS(home),MLB,under,,10.0,s;0;ou;10,-105,1.95,total,2024-08-13,
Game,490458156,LAD(away) vs MIL(home),MLB,,away,,s;0;m,-117,1.85,moneyline,2024-08-13,
Game,490458156,LAD(away) vs MIL(home),MLB,,home,,s;0;m,107,2.07,moneyline,2024-08-13,
Game,490458156,LAD(away) vs MIL(home),MLB,over,,8.5,s;0;ou;8.5,-115,1.87,total,2024-08-13,
Game,490458156,LAD(away) vs MIL(home),MLB,under,,8.5,s;0;ou;8.5,-105,1.95,total,2024-08-13,
Game,490458162,NYY(away) vs CWS(home),MLB,,away,,s;0;m,-300,1.33,moneyline,2024-08-13,
Game,490458162,NYY(away) vs CWS(home),MLB,,home,,s;0;m,262,3.62,moneyline,2024-08-13,
Game,490458162,NYY(away) vs CWS(home),MLB,over,,9.0,s;0;ou;9,-110,1.91,total,2024-08-13,
Game,490458162,NYY(away) vs CWS(home),MLB,under,,9.0,s;0;ou;9,-110,1.91,total,2024-08-13,
Game,490458164,TOR(away) vs LAA(home),MLB,,away,,s;0;m,-135,1.74,moneyline,2024-08-13,
Game,490458164,TOR(away) vs LAA(home),MLB,,home,,s;0;m,124,2.24,moneyline,2024-08-13,
Game,490458164,TOR(away) vs LAA(home),MLB,over,,8.5,s;0;ou;8.5,-115,1.87,total,2024-08-13,
Game,490458164,TOR(away) vs LAA(home),MLB,under,,8.5,s;0;ou;8.5,-105,1.95,total,2024-08-13,
Game,490458163,COL(away) vs ARI(home),MLB,,away,,s;0;m,214,3.14,moneyline,2024-08-13,
Game,490458163,COL(away) vs ARI(home),MLB,,home,,s;0;m,-240,1.42,moneyline,2024-08-13,
Game,490458163,COL(away) vs ARI(home),MLB,over,,9.0,s;0;ou;9,-105,1.95,total,2024-08-13,
Game,490458163,COL(away) vs ARI(home),MLB,under,,9.0,s;0;ou;9,-115,1.87,total,2024-08-13,
Game,490458168,PIT(away) vs SD(home),MLB,,away,,s;0;m,165,2.65,moneyline,2024-08-13,
Game,490458168,PIT(away) vs SD(home),MLB,,home,,s;0;m,-180,1.56,moneyline,2024-08-13,
Game,490458168,PIT(away) vs SD(home),MLB,over,,8.0,s;0;ou;8,-110,1.91,total,2024-08-13,
Game,490458168,PIT(away) vs SD(home),MLB,under,,8.0,s;0;ou;8,-110,1.91,total,2024-08-13,
Game,490458160,ATL(away) vs SF(home),MLB,,away,,s;0;m,-114,1.88,moneyline,2024-08-13,
Game,490458160,ATL(away) vs SF(home),MLB,,home,,s;0;m,104,2.04,moneyline,2024-08-13,
Game,490458160,ATL(away) vs SF(home),MLB,over,,8.5,s;0;ou;8.5,-105,1.95,total,2024-08-13,
Game,490458160,ATL(away) vs SF(home),MLB,under,,8.5,s;0;ou;8.5,-115,1.87,total,2024-08-13,
,200556,STL(away) vs CIN(home),MLB,over,,2.5,pp;0;ou;er;2.5,-156,1.64,Earned runs,2024-08-12,A. Abbott
,200556,STL(away) vs CIN(home),MLB,under,,2.5,pp;0;ou;er;2.5,120,2.2,Earned runs,2024-08-12,A. Abbott
,200556,STL(away) vs CIN(home),MLB,over,,2.5,pp;0;ou;er;2.5,104,2.04,Earned runs,2024-08-12,S. Gray
,200556,STL(away) vs CIN(home),MLB,under,,2.5,pp;0;ou;er;2.5,-135,1.74,Earned runs,2024-08-12,S. Gray
,200556,STL(away) vs CIN(home),MLB,over,,0.5,pp;0;ou;hit;0.5,-200,1.5,Hits,2024-08-12,T. Stephenson
,200556,STL(away) vs CIN(home),MLB,under,,0.5,pp;0;ou;hit;0.5,152,2.52,Hits,2024-08-12,T. Stephenson
,200556,STL(away) vs CIN(home),MLB,over,,0.5,pp;0;ou;hit;0.5,-222,1.45,Hits,2024-08-12,P. Goldschmidt
,200556,STL(away) vs CIN(home),MLB,under,,0.5,pp;0;ou;hit;0.5,168,2.68,Hits,2024-08-12,P. Goldschmidt
,200556,STL(away) vs CIN(home),MLB,over,,0.5,pp;0;ou;hit;0.5,-233,1.43,Hits,2024-08-12,N. Arenado
,200556,STL(away) vs CIN(home),MLB,under,,0.5,pp;0;ou;hit;0.5,174,2.74,Hits,2024-08-12,N. Arenado
,200556,STL(away) vs CIN(home),MLB,over,,0.5,pp;0;ou;hit;0.5,-161,1.62,Hits,2024-08-12,T. Friedl
,200556,STL(away) vs CIN(home),MLB,under,,0.5,pp;0;ou;hit;0.5,123,2.23,Hits,2024-08-12,T. Friedl
,200556,STL(away) vs CIN(home),MLB,over,,0.5,pp;0;ou;hit;0.5,-200,1.5,Hits,2024-08-12,J. India
,200556,STL(away) vs CIN(home),MLB,under,,0.5,pp;0;ou;hit;0.5,151,2.51,Hits,2024-08-12,J. India
,200556,STL(away) vs CIN(home),MLB,over,,0.5,pp;0;ou;hit;0.5,-244,1.41,Hits,2024-08-12,T. Pham
,200556,STL(away) vs CIN(home),MLB,under,,0.5,pp;0;ou;hit;0.5,183,2.83,Hits,2024-08-12,T. Pham
,200556,STL(away) vs CIN(home),MLB,over,,0.5,pp;0;ou;hit;0.5,-227,1.44,Hits,2024-08-12,B. Donovan
,200556,STL(away) vs CIN(home),MLB,under,,0.5,pp;0;ou;hit;0.5,172,2.72,Hits,2024-08-12,B. Donovan
,200556,STL(away) vs CIN(home),MLB,over,,0.5,pp;0;ou;hit;0.5,-154,1.65,Hits,2024-08-12,J. Fraley
,200556,STL(away) vs CIN(home),MLB,under,,0.5,pp;0;ou;hit;0.5,118,2.18,Hits,2024-08-12,J. Fraley
,200556,STL(away) vs CIN(home),MLB,over,,0.5,pp;0;ou;hit;0.5,-256,1.39,Hits,2024-08-12,A. Burleson
,200556,STL(away) vs CIN(home),MLB,under,,0.5,pp;0;ou;hit;0.5,190,2.9,Hits,2024-08-12,A. Burleson
,200556,STL(away) vs CIN(home),MLB,over,,0.5,pp;0;ou;hit;0.5,-135,1.74,Hits,2024-08-12,N. Gorman
,200556,STL(away) vs CIN(home),MLB,under,,0.5,pp;0;ou;hit;0.5,104,2.04,Hits,2024-08-12,N. Gorman
,200556,STL(away) vs CIN(home),MLB,over,,0.5,pp;0;ou;hit;0.5,-167,1.6,Hits,2024-08-12,E. De La Cruz
,200556,STL(away) vs CIN(home),MLB,under,,0.5,pp;0;ou;hit;0.5,128,2.28,Hits,2024-08-12,E. De La Cruz
,200556,STL(away) vs CIN(home),MLB,over,,0.5,pp;0;ou;hit;0.5,-169,1.59,Hits,2024-08-12,N. Marte
,200556,STL(away) vs CIN(home),MLB,under,,0.5,pp;0;ou;hit;0.5,130,2.3,Hits,2024-08-12,N. Marte
,200556,STL(away) vs CIN(home),MLB,over,,0.5,pp;0;ou;hit;0.5,-222,1.45,Hits,2024-08-12,S. Steer
,200556,STL(away) vs CIN(home),MLB,under,,0.5,pp;0;ou;hit;0.5,168,2.68,Hits,2024-08-12,S. Steer
,200556,STL(away) vs CIN(home),MLB,over,,0.5,pp;0;ou;hit;0.5,-164,1.61,Hits,2024-08-12,J. Candelario
,200556,STL(away) vs CIN(home),MLB,under,,0.5,pp;0;ou;hit;0.5,126,2.26,Hits,2024-08-12,J. Candelario
,200556,STL(away) vs CIN(home),MLB,over,,0.5,pp;0;ou;hit;0.5,-175,1.57,Hits,2024-08-12,T. France
,200556,STL(away) vs CIN(home),MLB,under,,0.5,pp;0;ou;hit;0.5,134,2.34,Hits,2024-08-12,T. France
,200556,STL(away) vs CIN(home),MLB,over,,0.5,pp;0;ou;hit;0.5,-227,1.44,Hits,2024-08-12,W. Contreras
,200556,STL(away) vs CIN(home),MLB,under,,0.5,pp;0;ou;hit;0.5,170,2.7,Hits,2024-08-12,W. Contreras
,200556,STL(away) vs CIN(home),MLB,over,,0.5,pp;0;ou;hit;0.5,-222,1.45,Hits,2024-08-12,M. Winn
,200556,STL(away) vs CIN(home),MLB,under,,0.5,pp;0;ou;hit;0.5,167,2.67,Hits,2024-08-12,M. Winn
,200556,STL(away) vs CIN(home),MLB,over,,5.5,pp;0;ou;hita;5.5,139,2.39,Hits Allowed,2024-08-12,S. Gray
,200556,STL(away) vs CIN(home),MLB,under,,5.5,pp;0;ou;hita;5.5,-182,1.55,Hits Allowed,2024-08-12,S. Gray
,200556,STL(away) vs CIN(home),MLB,over,,5.5,pp;0;ou;hita;5.5,130,2.3,Hits Allowed,2024-08-12,A. Abbott
,200556,STL(away) vs CIN(home),MLB,under,,5.5,pp;0;ou;hita;5.5,-169,1.59,Hits Allowed,2024-08-12,A. Abbott
,200556,STL(away) vs CIN(home),MLB,over,,0.5,pp;0;ou;r+r;0.5,-159,1.63,Runs + RBIs,2024-08-12,P. Goldschmidt
,200556,STL(away) vs CIN(home),MLB,under,,0.5,pp;0;ou;r+r;0.5,122,2.22,Runs + RBIs,2024-08-12,P. Goldschmidt
,200556,STL(away) vs CIN(home),MLB,over,,0.5,pp;0;ou;r+r;0.5,-161,1.62,Runs + RBIs,2024-08-12,N. Arenado
,200556,STL(away) vs CIN(home),MLB,under,,0.5,pp;0;ou;r+r;0.5,123,2.23,Runs + RBIs,2024-08-12,N. Arenado
,200556,STL(away) vs CIN(home),MLB,over,,0.5,pp;0;ou;r+r;0.5,100,2.0,Runs + RBIs,2024-08-12,T. Stephenson
,200556,STL(away) vs CIN(home),MLB,under,,0.5,pp;0;ou;r+r;0.5,-130,1.77,Runs + RBIs,2024-08-12,T. Stephenson
,200556,STL(away) vs CIN(home),MLB,over,,0.5,pp;0;ou;r+r;0.5,-154,1.65,Runs + RBIs,2024-08-12,T. Pham
,200556,STL(away) vs CIN(home),MLB,under,,0.5,pp;0;ou;r+r;0.5,118,2.18,Runs + RBIs,2024-08-12,T. Pham
,200556,STL(away) vs CIN(home),MLB,over,,0.5,pp;0;ou;r+r;0.5,-110,1.91,Runs + RBIs,2024-08-12,J. India
,200556,STL(away) vs CIN(home),MLB,under,,0.5,pp;0;ou;r+r;0.5,-118,1.85,Runs + RBIs,2024-08-12,J. India
,200556,STL(away) vs CIN(home),MLB,over,,0.5,pp;0;ou;r+r;0.5,-101,1.99,Runs + RBIs,2024-08-12,T. Friedl
,200556,STL(away) vs CIN(home),MLB,under,,0.5,pp;0;ou;r+r;0.5,-128,1.78,Runs + RBIs,2024-08-12,T. Friedl
,200556,STL(away) vs CIN(home),MLB,over,,0.5,pp;0;ou;r+r;0.5,-116,1.86,Runs + RBIs,2024-08-12,A. Burleson
,200556,STL(away) vs CIN(home),MLB,under,,0.5,pp;0;ou;r+r;0.5,-111,1.9,Runs + RBIs,2024-08-12,A. Burleson
,200556,STL(away) vs CIN(home),MLB,over,,0.5,pp;0;ou;r+r;0.5,-123,1.81,Runs + RBIs,2024-08-12,S. Steer
,200556,STL(away) vs CIN(home),MLB,under,,0.5,pp;0;ou;r+r;0.5,-105,1.95,Runs + RBIs,2024-08-12,S. Steer
,200556,STL(away) vs CIN(home),MLB,over,,0.5,pp;0;ou;r+r;0.5,-103,1.97,Runs + RBIs,2024-08-12,N. Gorman
,200556,STL(away) vs CIN(home),MLB,under,,0.5,pp;0;ou;r+r;0.5,-125,1.8,Runs + RBIs,2024-08-12,N. Gorman
,200556,STL(away) vs CIN(home),MLB,over,,0.5,pp;0;ou;r+r;0.5,128,2.28,Runs + RBIs,2024-08-12,J. Fraley
,200556,STL(away) vs CIN(home),MLB,under,,0.5,pp;0;ou;r+r;0.5,-167,1.6,Runs + RBIs,2024-08-12,J. Fraley
,200556,STL(away) vs CIN(home),MLB,over,,0.5,pp;0;ou;r+r;0.5,-127,1.79,Runs + RBIs,2024-08-12,E. De La Cruz
,200556,STL(away) vs CIN(home),MLB,under,,0.5,pp;0;ou;r+r;0.5,-102,1.98,Runs + RBIs,2024-08-12,E. De La Cruz
,200556,STL(away) vs CIN(home),MLB,over,,0.5,pp;0;ou;r+r;0.5,122,2.22,Runs + RBIs,2024-08-12,N. Marte
,200556,STL(away) vs CIN(home),MLB,under,,0.5,pp;0;ou;r+r;0.5,-159,1.63,Runs + RBIs,2024-08-12,N. Marte
,200556,STL(away) vs CIN(home),MLB,over,,0.5,pp;0;ou;r+r;0.5,115,2.15,Runs + RBIs,2024-08-12,T. France
,200556,STL(away) vs CIN(home),MLB,under,,0.5,pp;0;ou;r+r;0.5,-149,1.67,Runs + RBIs,2024-08-12,T. France
,200556,STL(away) vs CIN(home),MLB,over,,0.5,pp;0;ou;r+r;0.5,103,2.03,Runs + RBIs,2024-08-12,J. Candelario
,200556,STL(away) vs CIN(home),MLB,under,,0.5,pp;0;ou;r+r;0.5,-133,1.75,Runs + RBIs,2024-08-12,J. Candelario
,200556,STL(away) vs CIN(home),MLB,over,,0.5,pp;0;ou;r+r;0.5,-130,1.77,Runs + RBIs,2024-08-12,M. Winn
,200556,STL(away) vs CIN(home),MLB,under,,0.5,pp;0;ou;r+r;0.5,101,2.01,Runs + RBIs,2024-08-12,M. Winn
,200556,STL(away) vs CIN(home),MLB,over,,0.5,pp;0;ou;r+r;0.5,-175,1.57,Runs + RBIs,2024-08-12,W. Contreras
,200556,STL(away) vs CIN(home),MLB,under,,0.5,pp;0;ou;r+r;0.5,135,2.35,Runs + RBIs,2024-08-12,W. Contreras
,200556,STL(away) vs CIN(home),MLB,over,,0.5,pp;0;ou;r+r;0.5,-103,1.97,Runs + RBIs,2024-08-12,B. Donovan
,200556,STL(away) vs CIN(home),MLB,under,,0.5,pp;0;ou;r+r;0.5,-125,1.8,Runs + RBIs,2024-08-12,B. Donovan
,200556,STL(away) vs CIN(home),MLB,over,,0.5,pp;0;ou;sb;0.5,435,5.35,Stolen bases,2024-08-12,T. Pham
,200556,STL(away) vs CIN(home),MLB,under,,0.5,pp;0;ou;sb;0.5,-714,1.14,Stolen bases,2024-08-12,T. Pham
,200556,STL(away) vs CIN(home),MLB,over,,0.5,pp;0;ou;sb;0.5,1096,11.96,Stolen bases,2024-08-12,N. Arenado
,200556,STL(away) vs CIN(home),MLB,under,,0.5,pp;0;ou;sb;0.5,-5000,1.02,Stolen bases,2024-08-12,N. Arenado
,200556,STL(away) vs CIN(home),MLB,over,,0.5,pp;0;ou;sb;0.5,974,10.74,Stolen bases,2024-08-12,P. Goldschmidt
,200556,STL(away) vs CIN(home),MLB,under,,0.5,pp;0;ou;sb;0.5,-3333,1.03,Stolen bases,2024-08-12,P. Goldschmidt
,200556,STL(away) vs CIN(home),MLB,over,,0.5,pp;0;ou;sb;0.5,546,6.46,Stolen bases,2024-08-12,J. India
,200556,STL(away) vs CIN(home),MLB,under,,0.5,pp;0;ou;sb;0.5,-1000,1.1,Stolen bases,2024-08-12,J. India
,200556,STL(away) vs CIN(home),MLB,over,,0.5,pp;0;ou;sb;0.5,414,5.14,Stolen bases,2024-08-12,T. Friedl
,200556,STL(away) vs CIN(home),MLB,under,,0.5,pp;0;ou;sb;0.5,-667,1.15,Stolen bases,2024-08-12,T. Friedl
,200556,STL(away) vs CIN(home),MLB,over,,0.5,pp;0;ou;sb;0.5,974,10.74,Stolen bases,2024-08-12,B. Donovan
,200556,STL(away) vs CIN(home),MLB,under,,0.5,pp;0;ou;sb;0.5,-3333,1.03,Stolen bases,2024-08-12,B. Donovan
,200556,STL(away) vs CIN(home),MLB,over,,0.5,pp;0;ou;sb;0.5,414,5.14,Stolen bases,2024-08-12,J. Fraley
,200556,STL(away) vs CIN(home),MLB,under,,0.5,pp;0;ou;sb;0.5,-667,1.15,Stolen bases,2024-08-12,J. Fraley
,200556,STL(away) vs CIN(home),MLB,over,,0.5,pp;0;ou;sb;0.5,155,2.55,Stolen bases,2024-08-12,E. De La Cruz
,200556,STL(away) vs CIN(home),MLB,under,,0.5,pp;0;ou;sb;0.5,-204,1.49,Stolen bases,2024-08-12,E. De La Cruz
,200556,STL(away) vs CIN(home),MLB,over,,0.5,pp;0;ou;sb;0.5,974,10.74,Stolen bases,2024-08-12,A. Burleson
,200556,STL(away) vs CIN(home),MLB,under,,0.5,pp;0;ou;sb;0.5,-3333,1.03,Stolen bases,2024-08-12,A. Burleson
,200556,STL(away) vs CIN(home),MLB,over,,0.5,pp;0;ou;sb;0.5,1096,11.96,Stolen bases,2024-08-12,N. Gorman
,200556,STL(away) vs CIN(home),MLB,under,,0.5,pp;0;ou;sb;0.5,-5000,1.02,Stolen bases,2024-08-12,N. Gorman
,200556,STL(away) vs CIN(home),MLB,over,,0.5,pp;0;ou;sb;0.5,484,5.84,Stolen bases,2024-08-12,S. Steer
,200556,STL(away) vs CIN(home),MLB,under,,0.5,pp;0;ou;sb;0.5,-833,1.12,Stolen bases,2024-08-12,S. Steer
,200556,STL(away) vs CIN(home),MLB,over,,0.5,pp;0;ou;sb;0.5,459,5.59,Stolen bases,2024-08-12,N. Marte
,200556,STL(away) vs CIN(home),MLB,under,,0.5,pp;0;ou;sb;0.5,-769,1.13,Stolen bases,2024-08-12,N. Marte
,200556,STL(away) vs CIN(home),MLB,over,,0.5,pp;0;ou;sb;0.5,484,5.84,Stolen bases,2024-08-12,M. Winn
,200556,STL(away) vs CIN(home),MLB,under,,0.5,pp;0;ou;sb;0.5,-833,1.12,Stolen bases,2024-08-12,M. Winn
,200556,STL(away) vs CIN(home),MLB,over,,0.5,pp;0;ou;sb;0.5,974,10.74,Stolen bases,2024-08-12,W. Contreras
,200556,STL(away) vs CIN(home),MLB,under,,0.5,pp;0;ou;sb;0.5,-3333,1.03,Stolen bases,2024-08-12,W. Contreras
,200556,STL(away) vs CIN(home),MLB,over,,0.5,pp;0;ou;sb;0.5,1096,11.96,Stolen bases,2024-08-12,J. Candelario
,200556,STL(away) vs CIN(home),MLB,under,,0.5,pp;0;ou;sb;0.5,-5000,1.02,Stolen bases,2024-08-12,J. Candelario
,200556,STL(away) vs CIN(home),MLB,over,,6.5,pp;0;ou;so;6.5,-110,1.91,Strikeouts,2024-08-12,S. Gray
,200556,STL(away) vs CIN(home),MLB,under,,6.5,pp;0;ou;so;6.5,-118,1.85,Strikeouts,2024-08-12,S. Gray
,200556,STL(away) vs CIN(home),MLB,over,,4.5,pp;0;ou;so;4.5,-130,1.77,Strikeouts,2024-08-12,A. Abbott
,200556,STL(away) vs CIN(home),MLB,under,,4.5,pp;0;ou;so;4.5,100,2.0,Strikeouts,2024-08-12,A. Abbott
,200556,STL(away) vs CIN(home),MLB,over,,1.5,pp;0;ou;tb;1.5,113,2.13,Total bases,2024-08-12,T. Pham
,200556,STL(away) vs CIN(home),MLB,under,,1.5,pp;0;ou;tb;1.5,-147,1.68,Total bases,2024-08-12,T. Pham
,200556,STL(away) vs CIN(home),MLB,over,,1.5,pp;0;ou;tb;1.5,110,2.1,Total bases,2024-08-12,P. Goldschmidt
,200556,STL(away) vs CIN(home),MLB,under,,1.5,pp;0;ou;tb;1.5,-143,1.7,Total bases,2024-08-12,P. Goldschmidt
,200556,STL(away) vs CIN(home),MLB,over,,1.5,pp;0;ou;tb;1.5,100,2.0,Total bases,2024-08-12,N. Arenado
,200556,STL(away) vs CIN(home),MLB,under,,1.5,pp;0;ou;tb;1.5,-130,1.77,Total bases,2024-08-12,N. Arenado
,200556,STL(away) vs CIN(home),MLB,over,,0.5,pp;0;ou;tb;0.5,-161,1.62,Total bases,2024-08-12,T. Friedl
,200556,STL(away) vs CIN(home),MLB,under,,0.5,pp;0;ou;tb;0.5,124,2.24,Total bases,2024-08-12,T. Friedl
,200556,STL(away) vs CIN(home),MLB,over,,1.5,pp;0;ou;tb;1.5,146,2.46,Total bases,2024-08-12,J. India
,200556,STL(away) vs CIN(home),MLB,under,,1.5,pp;0;ou;tb;1.5,-192,1.52,Total bases,2024-08-12,J. India
,200556,STL(away) vs CIN(home),MLB,over,,1.5,pp;0;ou;tb;1.5,144,2.44,Total bases,2024-08-12,T. Stephenson
,200556,STL(away) vs CIN(home),MLB,under,,1.5,pp;0;ou;tb;1.5,-189,1.53,Total bases,2024-08-12,T. Stephenson
,200556,STL(away) vs CIN(home),MLB,over,,0.5,pp;0;ou;tb;0.5,-156,1.64,Total bases,2024-08-12,J. Fraley
,200556,STL(away) vs CIN(home),MLB,under,,0.5,pp;0;ou;tb;0.5,121,2.21,Total bases,2024-08-12,J. Fraley
,200556,STL(away) vs CIN(home),MLB,over,,1.5,pp;0;ou;tb;1.5,126,2.26,Total bases,2024-08-12,A. Burleson
,200556,STL(away) vs CIN(home),MLB,under,,1.5,pp;0;ou;tb;1.5,-164,1.61,Total bases,2024-08-12,A. Burleson
,200556,STL(away) vs CIN(home),MLB,over,,1.5,pp;0;ou;tb;1.5,103,2.03,Total bases,2024-08-12,W. Contreras
,200556,STL(away) vs CIN(home),MLB,under,,1.5,pp;0;ou;tb;1.5,-133,1.75,Total bases,2024-08-12,W. Contreras
,200556,STL(away) vs CIN(home),MLB,over,,0.5,pp;0;ou;tb;0.5,-169,1.59,Total bases,2024-08-12,N. Marte
,200556,STL(away) vs CIN(home),MLB,under,,0.5,pp;0;ou;tb;0.5,129,2.29,Total bases,2024-08-12,N. Marte
,200556,STL(away) vs CIN(home),MLB,over,,1.5,pp;0;ou;tb;1.5,120,2.2,Total bases,2024-08-12,S. Steer
,200556,STL(away) vs CIN(home),MLB,under,,1.5,pp;0;ou;tb;1.5,-156,1.64,Total bases,2024-08-12,S. Steer
,200556,STL(away) vs CIN(home),MLB,over,,1.5,pp;0;ou;tb;1.5,126,2.26,Total bases,2024-08-12,M. Winn
,200556,STL(away) vs CIN(home),MLB,under,,1.5,pp;0;ou;tb;1.5,-164,1.61,Total bases,2024-08-12,M. Winn
,200556,STL(away) vs CIN(home),MLB,over,,0.5,pp;0;ou;tb;0.5,-169,1.59,Total bases,2024-08-12,J. Candelario
,200556,STL(away) vs CIN(home),MLB,under,,0.5,pp;0;ou;tb;0.5,129,2.29,Total bases,2024-08-12,J. Candelario
,200556,STL(away) vs CIN(home),MLB,over,,0.5,pp;0;ou;tb;0.5,-185,1.54,Total bases,2024-08-12,T. France
,200556,STL(away) vs CIN(home),MLB,under,,0.5,pp;0;ou;tb;0.5,142,2.42,Total bases,2024-08-12,T. France
,200556,STL(away) vs CIN(home),MLB,over,,0.5,pp;0;ou;tb;0.5,-200,1.5,Total bases,2024-08-12,E. De La Cruz
,200556,STL(away) vs CIN(home),MLB,under,,0.5,pp;0;ou;tb;0.5,152,2.52,Total bases,2024-08-12,E. De La Cruz
,200556,STL(away) vs CIN(home),MLB,over,,1.5,pp;0;ou;tb;1.5,190,2.9,Total bases,2024-08-12,N. Gorman
,200556,STL(away) vs CIN(home),MLB,under,,1.5,pp;0;ou;tb;1.5,-256,1.39,Total bases,2024-08-12,N. Gorman
,200556,STL(away) vs CIN(home),MLB,over,,1.5,pp;0;ou;tb;1.5,141,2.41,Total bases,2024-08-12,B. Donovan
,200556,STL(away) vs CIN(home),MLB,under,,1.5,pp;0;ou;tb;1.5,-185,1.54,Total bases,2024-08-12,B. Donovan
,201602,CHC(away) vs CLE(home),MLB,over,,2.5,pp;0;ou;er;2.5,-106,1.94,Earned runs,2024-08-12,B. Lively
,201602,CHC(away) vs CLE(home),MLB,under,,2.5,pp;0;ou;er;2.5,-122,1.82,Earned runs,2024-08-12,B. Lively
,201602,CHC(away) vs CLE(home),MLB,over,,2.5,pp;0;ou;er;2.5,107,2.07,Earned runs,2024-08-12,S. Imanaga
,201602,CHC(away) vs CLE(home),MLB,under,,2.5,pp;0;ou;er;2.5,-139,1.72,Earned runs,2024-08-12,S. Imanaga
,201602,CHC(away) vs CLE(home),MLB,over,,0.5,pp;0;ou;hit;0.5,-256,1.39,Hits,2024-08-12,J. Ramírez
,201602,CHC(away) vs CLE(home),MLB,under,,0.5,pp;0;ou;hit;0.5,191,2.91,Hits,2024-08-12,J. Ramírez
,201602,CHC(away) vs CLE(home),MLB,over,,0.5,pp;0;ou;hit;0.5,-200,1.5,Hits,2024-08-12,I. Happ
,201602,CHC(away) vs CLE(home),MLB,under,,0.5,pp;0;ou;hit;0.5,152,2.52,Hits,2024-08-12,I. Happ
,201602,CHC(away) vs CLE(home),MLB,over,,0.5,pp;0;ou;hit;0.5,-244,1.41,Hits,2024-08-12,N. Hoerner
,201602,CHC(away) vs CLE(home),MLB,under,,0.5,pp;0;ou;hit;0.5,183,2.83,Hits,2024-08-12,N. Hoerner
,201602,CHC(away) vs CLE(home),MLB,over,,0.5,pp;0;ou;hit;0.5,-127,1.79,Hits,2024-08-12,M. Amaya
