Key,Designation,Name,Date,Teams,League,Category,Side,Points,PN Decimal Odds,PB Decimal Odds,DK Decimal Odds,FD Decimal Odds,PN American Odds,PB American Odds,DK American Odds,FD American Odds,PN Fair Odds,Best Deal,Fair Odds Ratio,arb ROI%
pp;0;ss;tb;2.5,over,T. d'Arnaud,2024-09-30,NYM(away) vs ATL(home),MLB,To Record 3+ Total Bases,,2.5,,,,4.9,,,,390.0,,390.0,,
pp;0;ss;tb;2.5,over,G. Urshela,2024-09-30,NYM(away) vs ATL(home),MLB,To Record 3+ Total Bases,,2.5,,,,5.0,,,,400.0,,400.0,,
pp;0;ss;tb;2.5,over,F. Alvarez,2024-09-30,NYM(away) vs ATL(home),MLB,To Record 3+ Total Bases,,2.5,,,,5.0,,,,400.0,,400.0,,
pp;0;ss;tb;2.5,over,O. Arcia,2024-09-30,NYM(away) vs ATL(home),MLB,To Record 3+ Total Bases,,2.5,,,,5.3,,,,430.0,,430.0,,
s;0;m,,,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,home,,1.6756756756756757,,,,-148.0,,,,-141.0,-148.0,,
s;0;m,,,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,away,,2.3600000000000003,,,,136.0,,,,141.0,136.0,,
s;0;tt;4.5;home,over,,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,home,,2.2,,,,120.0,,,,129.0,120.0,,-3.8098693759071045
s;0;tt;4.5;home,under,,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,home,,1.7092198581560285,,,,-141.0,,,,-129.0,-141.0,,-3.8098693759071045
s;0;tt;3.5;away,over,,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,away,,2.01,,,,101.0,,,,109.0,101.0,,-3.7347862384111807
s;0;tt;3.5;away,under,,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,away,,1.847457627118644,,,,-118.0,,,,-109.0,-118.0,,-3.7347862384111807
s;0;s;-1.5,,,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,home,,2.44,,,,144.0,,,,150.0,144.0,,
s;0;s;-1.5,,,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,away,,1.625,,,,-160.0,,,,-150.0,-160.0,,
s;0;s;1.5,,,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,home,,1.378787878787879,,,,-264.0,,,,-227.0,-264.0,,
s;0;s;1.5,,,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,away,,3.13,,,,213.0,,,,227.0,213.0,,
s;0;s;1.0,,,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,home,,1.462962962962963,,,,-216.0,,,,-193.0,-216.0,,
s;0;s;1.0,,,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,away,,2.8200000000000003,,,,182.0,,,,193.0,182.0,,
s;0;s;-1.0,,,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,home,,1.9803921568627447,,,,-102.0,,,,104.0,-102.0,,
s;0;s;-1.0,,,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,away,,1.9090909090909087,,,,-110.0,,,,-104.0,-110.0,,
s;0;s;-2.0,,,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,home,,2.92,,,,192.0,,,,202.0,192.0,,
s;0;s;-2.0,,,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,away,,1.4484304932735426,,,,-223.0,,,,-202.0,-223.0,,
s;0;s;-2.5,,,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,home,,3.21,,,,221.0,,,,234.0,221.0,,
s;0;s;-2.5,,,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,away,,1.373134328358209,,,,-268.0,,,,-234.0,-268.0,,
s;0;s;-3.0,,,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,home,,3.98,,,,298.0,,,,317.0,298.0,,
s;0;s;-3.0,,,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,away,,1.2544529262086517,,,,-393.0,,,,-317.0,-393.0,,
s;0;ou;7.5,over,,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,1.869565217391304,,,,-115.0,,,,-108.0,-115.0,,-2.9063268499888273
s;0;ou;7.5,under,,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,2.02,,,,102.0,,,,108.0,102.0,,-2.9063268499888273
s;0;ou;4.5,over,,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,1.176056338028169,,,,-568.0,,,,-424.0,-568.0,,-4.82537289568058
s;0;ou;4.5,under,,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,4.99,,,,399.0,,,,424.0,399.0,,-4.82537289568058
s;0;ou;6.0,over,,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,1.4081632653061225,,,,-245.0,,,,-219.0,-245.0,,-3.2666394446713154
s;0;ou;6.0,under,,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,3.09,,,,209.0,,,,219.0,209.0,,-3.2666394446713154
s;0;ou;6.5,over,,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,1.529100529100529,,,,-189.0,,,,-173.0,-189.0,,-3.0385516237260157
s;0;ou;6.5,under,,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,2.65,,,,165.0,,,,173.0,165.0,,-3.0385516237260157
s;0;ou;7.0,over,,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,1.65359477124183,,,,-153.0,,,,-142.0,-153.0,,-2.9385356297445098
s;0;ou;7.0,under,,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,2.35,,,,135.0,,,,142.0,135.0,,-2.9385356297445098
s;0;ou;8.0,over,,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,2.04,,,,104.0,,,,110.0,104.0,,-2.8528792134831504
s;0;ou;8.0,under,,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,1.8547008547008548,,,,-117.0,,,,-110.0,-117.0,,-2.8528792134831504
s;0;ou;8.5,over,,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,2.21,,,,121.0,,,,128.0,121.0,,-2.9642255034551757
s;0;ou;8.5,under,,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,1.72992700729927,,,,-137.0,,,,-128.0,-137.0,,-2.9642255034551757
s;0;ou;9.0,over,,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,2.58,,,,158.0,,,,166.0,158.0,,-3.074948528035515
s;0;ou;9.0,under,,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,1.5524861878453038,,,,-181.0,,,,-166.0,-181.0,,-3.074948528035515
s;0;ou;11.5,over,,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,4.52,,,,352.0,,,,375.0,352.0,,-4.788996111191135
s;0;ou;11.5,under,,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,1.2061855670103092,,,,-485.0,,,,-375.0,-485.0,,-4.788996111191135
pp;0;ou;hr;0.5,over,M. Ozuna,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,4.59,,,,359.0,,,,388.0,359.0,,-5.995752482714877
pp;0;ou;hr;0.5,under,M. Ozuna,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,1.1821493624772312,,,,-549.0,,,,-388.0,-549.0,,-5.995752482714877
pp;0;ou;tb;1.5,under,M. Ozuna,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,1.72992700729927,,,,-137.0,,,,-117.0,-137.0,,-6.600531925219865
pp;0;ou;tb;1.5,over,M. Ozuna,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,2.03,,,,103.0,,,,117.0,103.0,,-6.600531925219865
pp;0;ou;hr;0.5,over,O. Arcia,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,8.8,,,,780.0,,,,834.0,780.0,,-5.7472560941218775
pp;0;ou;hr;0.5,under,O. Arcia,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,1.055586436909394,,,,-1799.0,,,,-834.0,-1799.0,,-5.7472560941218775
pp;0;ou;tb;0.5,over,O. Arcia,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,1.641025641025641,,,,-156.0,,,,-132.0,-156.0,,-6.745817593092274
pp;0;ou;tb;0.5,under,O. Arcia,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,2.16,,,,116.0,,,,132.0,116.0,,-6.745817593092274
pp;0;ou;hr;0.5,over,M. Olson,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,6.2,,,,520.0,,,,560.0,520.0,,-6.090792241177844
pp;0;ou;hr;0.5,under,M. Olson,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,1.1067235859124869,,,,-937.0,,,,-560.0,-937.0,,-6.090792241177844
pp;0;ou;tb;0.5,over,M. Olson,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,1.5464480874316942,,,,-183.0,,,,-151.0,-183.0,,-6.889570034588455
pp;0;ou;tb;0.5,under,M. Olson,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,2.34,,,,134.0,,,,151.0,134.0,,-6.889570034588455
pp;0;ou;hr;0.5,over,O. Albies,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,8.05,,,,705.0,,,,755.0,705.0,,-5.875168920139617
pp;0;ou;hr;0.5,under,O. Albies,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,1.0658761528326746,,,,-1518.0,,,,-755.0,-1518.0,,-5.875168920139617
pp;0;ou;tb;1.5,over,O. Albies,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,2.14,,,,114.0,,,,129.0,114.0,,-6.582594235033257
pp;0;ou;tb;1.5,under,O. Albies,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,1.6578947368421053,,,,-152.0,,,,-129.0,-152.0,,-6.582594235033257
pp;0;ou;hr;0.5,over,M. Harris II,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,7.18,,,,618.0,,,,664.0,618.0,,-5.997727385010609
pp;0;ou;hr;0.5,under,M. Harris II,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,1.0816326530612246,,,,-1225.0,,,,-664.0,-1225.0,,-5.997727385010609
pp;0;ou;hr;0.5,over,J. Martinez,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,6.56,,,,556.0,,,,598.0,556.0,,-6.058148146282239
pp;0;ou;hr;0.5,under,J. Martinez,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,1.0964320154291225,,,,-1037.0,,,,-598.0,-1037.0,,-6.058148146282239
pp;0;ou;tb;0.5,over,J. Martinez,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,1.53475935828877,,,,-187.0,,,,-154.0,-187.0,,-6.847532833919933
pp;0;ou;tb;0.5,under,J. Martinez,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,2.37,,,,137.0,,,,154.0,137.0,,-6.847532833919933
pp;0;ou;tb;0.5,over,S. Marte,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,1.4830917874396137,,,,-207.0,,,,-168.0,-207.0,,-7.052271925878184
pp;0;ou;tb;0.5,under,S. Marte,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,2.49,,,,149.0,,,,168.0,149.0,,-7.052271925878184
pp;0;ou;hr;0.5,over,T. d'Arnaud,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,7.81,,,,681.0,,,,730.0,681.0,,-5.905982422034739
pp;0;ou;hr;0.5,under,T. d'Arnaud,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,1.0698324022346368,,,,-1432.0,,,,-730.0,-1432.0,,-5.905982422034739
pp;0;ou;tb;0.5,over,T. d'Arnaud,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,1.4878048780487805,,,,-205.0,,,,-167.0,-205.0,,-7.007622326038843
pp;0;ou;tb;0.5,under,T. d'Arnaud,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,2.48,,,,148.0,,,,167.0,148.0,,-7.007622326038843
pp;0;ou;tb;1.5,over,G. Urshela,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,2.26,,,,126.0,,,,143.0,126.0,,-6.844522860706348
pp;0;ou;tb;1.5,under,G. Urshela,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,1.5847953216374269,,,,-171.0,,,,-143.0,-171.0,,-6.844522860706348
pp;0;ou;tb;1.5,over,J. Iglesias,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,2.1,,,,110.0,,,,125.0,110.0,,-6.514657980456018
pp;0;ou;tb;1.5,under,J. Iglesias,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,1.6849315068493151,,,,-146.0,,,,-125.0,-146.0,,-6.514657980456018
pp;0;ou;hr;0.5,over,F. Lindor,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,5.9,,,,490.0,,,,528.0,490.0,,-6.093500266382501
pp;0;ou;hr;0.5,under,F. Lindor,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,1.116822429906542,,,,-856.0,,,,-528.0,-856.0,,-6.093500266382501
pp;0;ou;tb;1.5,over,F. Lindor,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,2.02,,,,102.0,,,,116.0,102.0,,-6.657268170426067
pp;0;ou;tb;1.5,under,F. Lindor,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,1.7352941176470589,,,,-136.0,,,,-116.0,-136.0,,-6.657268170426067
pp;0;ou;hr;0.5,over,B. Nimmo,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,7.44,,,,644.0,,,,691.0,644.0,,-5.969667634720876
pp;0;ou;hr;0.5,under,B. Nimmo,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,1.076335877862595,,,,-1310.0,,,,-691.0,-1310.0,,-5.969667634720876
pp;0;ou;tb;1.5,over,B. Nimmo,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,2.24,,,,124.0,,,,140.0,124.0,,-6.707431209833425
pp;0;ou;tb;1.5,under,B. Nimmo,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,1.598802395209581,,,,-167.0,,,,-140.0,-167.0,,-6.707431209833425
pp;0;ou;hr;0.5,over,T. Taylor,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,8.9,,,,790.0,,,,844.0,790.0,,-5.730330327049449
pp;0;ou;hr;0.5,under,T. Taylor,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,1.0543773790103317,,,,-1839.0,,,,-844.0,-1839.0,,-5.730330327049449
pp;0;ou;tb;0.5,over,T. Taylor,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,1.6289308176100628,,,,-159.0,,,,-134.0,-159.0,,-6.587506793366382
pp;0;ou;tb;0.5,under,T. Taylor,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,2.19,,,,119.0,,,,134.0,119.0,,-6.587506793366382
pp;0;ou;hr;0.5,over,P. Alonso,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,5.95,,,,495.0,,,,534.0,495.0,,-6.091651668281884
pp;0;ou;hr;0.5,under,P. Alonso,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,1.1150747986191023,,,,-869.0,,,,-534.0,-869.0,,-6.091651668281884
pp;0;ou;tb;0.5,over,P. Alonso,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,1.53475935828877,,,,-187.0,,,,-154.0,-187.0,,-6.847532833919933
pp;0;ou;tb;0.5,under,P. Alonso,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,2.37,,,,137.0,,,,154.0,137.0,,-6.847532833919933
pp;0;ou;hr;0.5,over,J. Soler,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,5.69,,,,469.0,,,,506.0,469.0,,-6.0928974746495275
pp;0;ou;hr;0.5,under,J. Soler,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,1.1246882793017456,,,,-802.0,,,,-506.0,-802.0,,-6.0928974746495275
pp;0;ou;tb;1.5,over,J. Soler,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,2.37,,,,137.0,,,,154.0,137.0,,-6.847532833919933
pp;0;ou;tb;1.5,under,J. Soler,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,1.53475935828877,,,,-187.0,,,,-154.0,-187.0,,-6.847532833919933
pp;0;ou;so;4.5,over,T. Megill,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,1.5813953488372094,,,,-172.0,,,,-144.0,-172.0,,-6.793068051446161
pp;0;ou;so;4.5,under,T. Megill,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,2.27,,,,127.0,,,,144.0,127.0,,-6.793068051446161
pp;0;ou;hita;5.5,over,T. Megill,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,2.05,,,,105.0,,,,119.0,105.0,,-6.489168813818114
pp;0;ou;hita;5.5,under,T. Megill,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,1.7194244604316546,,,,-139.0,,,,-119.0,-139.0,,-6.489168813818114
pp;0;ou;er;2.5,over,T. Megill,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,1.847457627118644,,,,-118.0,,,,-102.0,-118.0,,-6.505907104709497
pp;0;ou;er;2.5,under,T. Megill,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,1.8928571428571428,,,,-112.0,,,,102.0,-112.0,,-6.505907104709497
pp;0;ou;hr;0.5,under,R. Laureano,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,1.0855431993156544,,,,-1169.0,,,,-645.0,-1169.0,,-6.019889970376646
pp;0;ou;hr;0.5,over,R. Laureano,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,7.0,,,,600.0,,,,645.0,600.0,,-6.019889970376646
pp;0;ou;tb;1.5,over,R. Laureano,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,2.43,,,,143.0,,,,161.0,143.0,,-6.862795877143002
pp;0;ou;tb;1.5,under,R. Laureano,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,1.510204081632653,,,,-196.0,,,,-161.0,-196.0,,-6.862795877143002
pp;0;ou;hr;0.5,over,M. Vientos,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,5.55,,,,455.0,,,,491.0,455.0,,-6.100888819585226
pp;0;ou;hr;0.5,under,M. Vientos,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,1.1302083333333333,,,,-768.0,,,,-491.0,-768.0,,-6.100888819585226
pp;0;ou;tb;1.5,over,M. Vientos,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,2.47,,,,147.0,,,,165.0,147.0,,-6.961624047438497
pp;0;ou;tb;1.5,under,M. Vientos,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,1.4926108374384237,,,,-203.0,,,,-165.0,-203.0,,-6.961624047438497
pp;0;ou;tb;1.5,over,M. Harris II,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,2.09,,,,109.0,,,,124.0,109.0,,-6.568743727762072
pp;0;ou;tb;1.5,under,M. Harris II,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,1.6896551724137931,,,,-145.0,,,,-124.0,-145.0,,-6.568743727762072
pp;0;ou;so;5.5,over,S. Schwellenbach,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,1.6369426751592355,,,,-157.0,,,,-133.0,-157.0,,-6.692432531914538
pp;0;ou;so;5.5,under,S. Schwellenbach,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,2.17,,,,117.0,,,,133.0,117.0,,-6.692432531914538
pp;0;ou;hita;5.5,over,S. Schwellenbach,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,2.0700000000000003,,,,107.0,,,,121.0,107.0,,-6.53058178154271
pp;0;ou;hita;5.5,under,S. Schwellenbach,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,1.704225352112676,,,,-142.0,,,,-121.0,-142.0,,-6.53058178154271
pp;0;ou;er;1.5,over,S. Schwellenbach,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,1.5555555555555556,,,,-180.0,,,,-149.0,-180.0,,-6.880733944954109
pp;0;ou;er;1.5,under,S. Schwellenbach,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,2.3200000000000003,,,,132.0,,,,149.0,132.0,,-6.880733944954109
pp;0;ou;hr;0.5,over,F. Alvarez,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,8.7,,,,770.0,,,,823.0,770.0,,-5.760059699404174
pp;0;ou;hr;0.5,under,F. Alvarez,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,1.0568828213879409,,,,-1758.0,,,,-823.0,-1758.0,,-5.760059699404174
pp;0;ou;tb;0.5,over,F. Alvarez,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,1.598802395209581,,,,-167.0,,,,-139.0,-167.0,,-6.881343738759183
pp;0;ou;tb;0.5,under,F. Alvarez,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,2.23,,,,123.0,,,,139.0,123.0,,-6.881343738759183
s;0;ou;25.0,over,,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,1.9174311926605505,,,,-109.0,,,,101.0,-109.0,,-4.543486731027313
s;0;ou;25.0,under,,2024-09-30,G1 New York Mets(away) vs G1 Atlanta Braves(home),MLB,,,,1.900900900900901,,,,-111.0,,,,-101.0,-111.0,,-4.543486731027313
s;0;tt;18.5;home,over,,2024-10-06,LV(away) vs DEN(home),NFL,,home,,1.862068965517241,,,,-116.0,,,,-107.0,-116.0,,-3.8021802712044916
s;0;tt;18.5;home,under,,2024-10-06,LV(away) vs DEN(home),NFL,,home,,1.99009900990099,,,,-101.0,,,,107.0,-101.0,,-3.8021802712044916
s;0;tt;17.5;away,over,,2024-10-06,LV(away) vs DEN(home),NFL,,away,,2.0700000000000003,,,,107.0,,,,115.0,107.0,,-3.7209302325581395
s;0;tt;17.5;away,under,,2024-10-06,LV(away) vs DEN(home),NFL,,away,,1.8,,,,-125.0,,,,-115.0,-125.0,,-3.7209302325581395
s;0;s;2.5,,,2024-10-06,LV(away) vs DEN(home),NFL,,home,,1.625,,,,-160.0,,,,-146.0,-160.0,,
s;0;s;2.0,,,2024-10-06,LV(away) vs DEN(home),NFL,,home,,1.6493506493506491,,,,-154.0,,,,-141.0,-154.0,,
s;0;s;2.0,,,2024-10-06,LV(away) vs DEN(home),NFL,,away,,2.3200000000000003,,,,132.0,,,,141.0,132.0,,
s;0;s;1.5,,,2024-10-06,LV(away) vs DEN(home),NFL,,home,,1.6944444444444444,,,,-144.0,,,,-132.0,-144.0,,
s;0;s;1.5,,,2024-10-06,LV(away) vs DEN(home),NFL,,away,,2.24,,,,124.0,,,,132.0,124.0,,
s;0;s;1.0,,,2024-10-06,LV(away) vs DEN(home),NFL,,home,,1.7194244604316546,,,,-139.0,,,,-129.0,-139.0,,
s;0;s;1.0,,,2024-10-06,LV(away) vs DEN(home),NFL,,away,,2.21,,,,121.0,,,,129.0,121.0,,
s;0;s;-1.0,,,2024-10-06,LV(away) vs DEN(home),NFL,,home,,1.8130081300813008,,,,-123.0,,,,-115.0,-123.0,,
s;0;s;-1.0,,,2024-10-06,LV(away) vs DEN(home),NFL,,away,,2.08,,,,108.0,,,,115.0,108.0,,
s;0;s;-2.0,,,2024-10-06,LV(away) vs DEN(home),NFL,,home,,1.925925925925926,,,,-108.0,,,,-101.0,-108.0,,
s;0;s;-2.0,,,2024-10-06,LV(away) vs DEN(home),NFL,,away,,1.9523809523809523,,,,-105.0,,,,101.0,-105.0,,
s;0;s;-2.5,,,2024-10-06,LV(away) vs DEN(home),NFL,,away,,1.900900900900901,,,,-111.0,,,,-104.0,-111.0,,
s;0;s;-3.0,,,2024-10-06,LV(away) vs DEN(home),NFL,,home,,2.16,,,,116.0,,,,124.0,116.0,,
s;0;s;-3.0,,,2024-10-06,LV(away) vs DEN(home),NFL,,away,,1.7407407407407407,,,,-135.0,,,,-124.0,-135.0,,
s;0;s;-3.5,,,2024-10-06,LV(away) vs DEN(home),NFL,,home,,2.35,,,,135.0,,,,144.0,135.0,,
s;0;s;-3.5,,,2024-10-06,LV(away) vs DEN(home),NFL,,away,,1.6369426751592355,,,,-157.0,,,,-144.0,-157.0,,
s;0;s;-4.0,,,2024-10-06,LV(away) vs DEN(home),NFL,,home,,2.44,,,,144.0,,,,153.0,144.0,,
s;0;s;-4.0,,,2024-10-06,LV(away) vs DEN(home),NFL,,away,,1.5917159763313609,,,,-169.0,,,,-153.0,-169.0,,
s;0;ou;37.0,over,,2024-10-06,LV(away) vs DEN(home),NFL,,,,1.9345794392523368,,,,-107.0,,,,100.0,-107.0,,-3.2710280373831724
s;0;ou;37.0,under,,2024-10-06,LV(away) vs DEN(home),NFL,,,,1.9345794392523368,,,,-107.0,,,,100.0,-107.0,,-3.2710280373831724
s;0;ou;34.5,over,,2024-10-06,LV(away) vs DEN(home),NFL,,,,1.65359477124183,,,,-153.0,,,,-139.0,-153.0,,-3.802281368821314
s;0;ou;34.5,under,,2024-10-06,LV(away) vs DEN(home),NFL,,,,2.3,,,,130.0,,,,139.0,130.0,,-3.802281368821314
s;0;ou;35.0,over,,2024-10-06,LV(away) vs DEN(home),NFL,,,,1.6993006993006992,,,,-143.0,,,,-131.0,-143.0,,-3.7469221710737743
s;0;ou;35.0,under,,2024-10-06,LV(away) vs DEN(home),NFL,,,,2.22,,,,122.0,,,,131.0,122.0,,-3.7469221710737743
