,Name,GameId,teams,League,Designation,Side,Point,Odds,Category,Units,dec_odds,PlayName
849,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,17.5,332,Player Props,Reb + Ast,4.32,Ja Morant
850,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,19.5,652,Player Props,Reb + Ast,7.52,Ja Morant
851,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,14.5,128,Player Props,Reb + Ast,2.28,Ja Morant
852,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,16.5,240,Player Props,Reb + Ast,3.4,Ja Morant
853,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,13.5,-108,Player Props,Reb + Ast,1.93,Ja Morant
854,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,12.5,-156,Player Props,Reb + Ast,1.64,Ja Morant
855,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,1.5,225,Player Props,Steals,3.25,Desmond Bane
856,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,0.5,-200,Player Props,Steals,1.5,Desmond Bane
857,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,3.5,1900,Player Props,Steals,20.0,Desmond Bane
858,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,2.5,750,Player Props,Steals,8.5,Desmond Bane
859,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,0.5,-167,Player Props,Steals,1.6,Brandon Ingram
860,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,3.5,2100,Player Props,Steals,22.0,Brandon Ingram
861,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,1.5,275,Player Props,Steals,3.75,Brandon Ingram
862,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,2.5,800,Player Props,Steals,9.0,Brandon Ingram
863,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,0.5,-333,Player Props,Steals,1.3,Herbert Jones
864,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,3.5,1100,Player Props,Steals,12.0,Herbert Jones
865,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,1.5,135,Player Props,Steals,2.35,Herbert Jones
866,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,2.5,450,Player Props,Steals,5.5,Herbert Jones
867,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,0.5,-250,Player Props,Steals,1.4,Zion Williamson
868,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,2.5,650,Player Props,Steals,7.5,Zion Williamson
869,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,1.5,175,Player Props,Steals,2.75,Zion Williamson
870,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,3.5,1500,Player Props,Steals,16.0,Zion Williamson
871,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,2.5,500,Player Props,Steals,6.0,CJ McCollum
872,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,0.5,-286,Player Props,Steals,1.35,CJ McCollum
873,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,1.5,150,Player Props,Steals,2.5,CJ McCollum
874,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,3.5,1300,Player Props,Steals,14.0,CJ McCollum
875,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,3.5,1700,Player Props,Steals,18.0,Ja Morant
876,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,0.5,-222,Player Props,Steals,1.45,Ja Morant
877,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,2.5,700,Player Props,Steals,8.0,Ja Morant
878,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,1.5,200,Player Props,Steals,3.0,Ja Morant
879,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,0.5,-167,Player Props,Steals,1.6,Jaren Jackson Jr.
880,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,1.5,275,Player Props,Steals,3.75,Jaren Jackson Jr.
881,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,3.5,2100,Player Props,Steals,22.0,Jaren Jackson Jr.
882,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,2.5,800,Player Props,Steals,9.0,Jaren Jackson Jr.
883,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,7.5,370,Player Props,Total Rebounds,4.7,Brandon Ingram
884,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,9.5,1182,Player Props,Total Rebounds,12.82,Brandon Ingram
885,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,3.5,-323,Player Props,Total Rebounds,1.31,Brandon Ingram
886,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,8.5,650,Player Props,Total Rebounds,7.5,Brandon Ingram
887,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,5.5,127,Player Props,Total Rebounds,2.27,Brandon Ingram
888,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,6.5,215,Player Props,Total Rebounds,3.15,Brandon Ingram
889,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,4.5,-141,Player Props,Total Rebounds,1.71,Brandon Ingram
890,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,10.5,2245,Player Props,Total Rebounds,23.45,Brandon Ingram
891,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,11.5,4468,Player Props,Total Rebounds,45.68,Brandon Ingram
892,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,8.5,218,Player Props,Total Rebounds,3.18,Zion Williamson
893,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,6.5,-114,Player Props,Total Rebounds,1.88,Zion Williamson
894,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,7.5,139,Player Props,Total Rebounds,2.39,Zion Williamson
895,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,12.5,1566,Player Props,Total Rebounds,16.66,Zion Williamson
896,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,9.5,345,Player Props,Total Rebounds,4.45,Zion Williamson
897,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,5.5,-222,Player Props,Total Rebounds,1.45,Zion Williamson
898,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,10.5,556,Player Props,Total Rebounds,6.56,Zion Williamson
899,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,11.5,920,Player Props,Total Rebounds,10.2,Zion Williamson
900,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,13.5,2761,Player Props,Total Rebounds,28.61,Zion Williamson
901,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,6.5,265,Player Props,Total Rebounds,3.65,Desmond Bane
902,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,4.5,100,Player Props,Total Rebounds,2.0,Desmond Bane
903,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,8.5,766,Player Props,Total Rebounds,8.66,Desmond Bane
904,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,9.5,1364,Player Props,Total Rebounds,14.64,Desmond Bane
905,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,10.5,2521,Player Props,Total Rebounds,26.21,Desmond Bane
906,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,5.5,160,Player Props,Total Rebounds,2.6,Desmond Bane
907,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,7.5,445,Player Props,Total Rebounds,5.45,Desmond Bane
908,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,3.5,-244,Player Props,Total Rebounds,1.41,Desmond Bane
909,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,11.5,4852,Player Props,Total Rebounds,49.52,Desmond Bane
910,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,4.5,113,Player Props,Total Rebounds,2.13,Herbert Jones
911,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,7.5,599,Player Props,Total Rebounds,6.99,Herbert Jones
912,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,6.5,332,Player Props,Total Rebounds,4.32,Herbert Jones
913,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,3.5,-189,Player Props,Total Rebounds,1.53,Herbert Jones
914,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,5.5,188,Player Props,Total Rebounds,2.88,Herbert Jones
915,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,8.5,1123,Player Props,Total Rebounds,12.23,Herbert Jones
916,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,9.5,2206,Player Props,Total Rebounds,23.06,Herbert Jones
917,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,10.5,4562,Player Props,Total Rebounds,46.62,Herbert Jones
918,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,17.5,630,Player Props,Total Rebounds,7.3,Jonas Valanciunas
919,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,16.5,449,Player Props,Total Rebounds,5.49,Jonas Valanciunas
920,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,18.5,896,Player Props,Total Rebounds,9.96,Jonas Valanciunas
921,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,13.5,172,Player Props,Total Rebounds,2.72,Jonas Valanciunas
922,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,15.5,324,Player Props,Total Rebounds,4.24,Jonas Valanciunas
923,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,10.5,-164,Player Props,Total Rebounds,1.61,Jonas Valanciunas
924,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,14.5,235,Player Props,Total Rebounds,3.35,Jonas Valanciunas
925,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,12.5,126,Player Props,Total Rebounds,2.26,Jonas Valanciunas
926,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,11.5,-108,Player Props,Total Rebounds,1.93,Jonas Valanciunas
927,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,5.5,208,Player Props,Total Rebounds,3.08,CJ McCollum
928,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,8.5,1188,Player Props,Total Rebounds,12.88,CJ McCollum
929,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,7.5,643,Player Props,Total Rebounds,7.43,CJ McCollum
930,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,4.5,121,Player Props,Total Rebounds,2.21,CJ McCollum
931,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,6.5,361,Player Props,Total Rebounds,4.61,CJ McCollum
932,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,3.5,-152,Player Props,Total Rebounds,1.66,CJ McCollum
933,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,2.5,-345,Player Props,Total Rebounds,1.29,CJ McCollum
934,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,9.5,2294,Player Props,Total Rebounds,23.94,CJ McCollum
935,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,10.5,4659,Player Props,Total Rebounds,47.59,CJ McCollum
936,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,10.5,1045,Player Props,Total Rebounds,11.45,Jaren Jackson Jr.
937,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,8.5,357,Player Props,Total Rebounds,4.57,Jaren Jackson Jr.
938,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,9.5,602,Player Props,Total Rebounds,7.02,Jaren Jackson Jr.
939,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,6.5,132,Player Props,Total Rebounds,2.32,Jaren Jackson Jr.
940,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,11.5,1882,Player Props,Total Rebounds,19.82,Jaren Jackson Jr.
941,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,7.5,216,Player Props,Total Rebounds,3.16,Jaren Jackson Jr.
942,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,5.5,-128,Player Props,Total Rebounds,1.78,Jaren Jackson Jr.
943,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,4.5,-294,Player Props,Total Rebounds,1.34,Jaren Jackson Jr.
944,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,12.5,3528,Player Props,Total Rebounds,36.28,Jaren Jackson Jr.
945,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,8.5,565,Player Props,Total Rebounds,6.65,Ja Morant
946,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,5.5,120,Player Props,Total Rebounds,2.2,Ja Morant
947,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,4.5,-147,Player Props,Total Rebounds,1.68,Ja Morant
948,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,3.5,-333,Player Props,Total Rebounds,1.3,Ja Morant
949,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,11.5,3436,Player Props,Total Rebounds,35.36,Ja Morant
950,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,10.5,1808,Player Props,Total Rebounds,19.08,Ja Morant
951,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,7.5,332,Player Props,Total Rebounds,4.32,Ja Morant
952,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,6.5,199,Player Props,Total Rebounds,2.99,Ja Morant
953,,189134,memphis grizzlies(away) vs new orleans pelicans(home),NBA,over,,9.5,992,Player Props,Total Rebounds,10.92,Ja Morant
954,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,4.5,-127,Player Props,Assists,1.79,Khris Middleton
955,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,6.5,278,Player Props,Assists,3.78,Khris Middleton
956,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,7.5,528,Player Props,Assists,6.28,Khris Middleton
957,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,5.5,150,Player Props,Assists,2.5,Khris Middleton
958,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,3.5,-312,Player Props,Assists,1.32,Khris Middleton
959,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,8.5,1044,Player Props,Assists,11.44,Khris Middleton
960,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,2.5,-909,Player Props,Assists,1.11,Khris Middleton
961,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,6.5,153,Player Props,Assists,2.53,Giannis Antetokounmpo
962,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,4.5,-156,Player Props,Assists,1.64,Giannis Antetokounmpo
963,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,5.5,103,Player Props,Assists,2.03,Giannis Antetokounmpo
964,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,7.5,227,Player Props,Assists,3.27,Giannis Antetokounmpo
965,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,2.5,-625,Player Props,Assists,1.16,Giannis Antetokounmpo
966,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,3.5,-303,Player Props,Assists,1.33,Giannis Antetokounmpo
967,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,8.5,341,Player Props,Assists,4.41,Giannis Antetokounmpo
968,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,7.5,486,Player Props,Assists,5.86,Keldon Johnson
969,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,4.5,126,Player Props,Assists,2.26,Keldon Johnson
970,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,5.5,196,Player Props,Assists,2.96,Keldon Johnson
971,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,2.5,-435,Player Props,Assists,1.23,Keldon Johnson
972,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,3.5,-130,Player Props,Assists,1.77,Keldon Johnson
973,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,6.5,306,Player Props,Assists,4.06,Keldon Johnson
974,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,1.5,-2500,Player Props,Assists,1.04,Keldon Johnson
975,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,6.5,1340,Player Props,Assists,14.4,Devin Vassell
976,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,2.5,-357,Player Props,Assists,1.28,Devin Vassell
977,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,1.5,-5000,Player Props,Assists,1.02,Devin Vassell
978,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,4.5,211,Player Props,Assists,3.11,Devin Vassell
979,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,5.5,585,Player Props,Assists,6.85,Devin Vassell
980,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,3.5,100,Player Props,Assists,2.0,Devin Vassell
981,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,7.5,2220,Player Props,Assists,23.2,Devin Vassell
982,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,7.5,2370,Player Props,Assists,24.7,Jeremy Sochan
983,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,1.5,-1250,Player Props,Assists,1.08,Jeremy Sochan
984,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,6.5,985,Player Props,Assists,10.85,Jeremy Sochan
985,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,2.5,-294,Player Props,Assists,1.34,Jeremy Sochan
986,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,4.5,205,Player Props,Assists,3.05,Jeremy Sochan
987,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,3.5,100,Player Props,Assists,2.0,Jeremy Sochan
988,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,5.5,439,Player Props,Assists,5.39,Jeremy Sochan
989,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,5.5,492,Player Props,Assists,5.92,Malaki Branham
990,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,6.5,1018,Player Props,Assists,11.18,Malaki Branham
991,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,1.5,-526,Player Props,Assists,1.19,Malaki Branham
992,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,3.5,128,Player Props,Assists,2.28,Malaki Branham
993,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,2.5,-167,Player Props,Assists,1.6,Malaki Branham
994,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,4.5,248,Player Props,Assists,3.48,Malaki Branham
995,,189135,san antonio spurs(away) vs milwaukee bucks(home),NBA,over,,7.5,-114,Player Props,Assists,1.88,Damian Lillard
