,Name,GameId,teams,League,Designation,Side,Point,Odds,Category,Units,dec_odds,PlayName
4992,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,1.5,500,Player Props,Goals,6.0,Zach Hyman
4993,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,1.5,1700,Player Props,Goals,18.0,Noah Dobson
4994,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,2.5,8900,Player Props,Goals,90.0,Noah Dobson
4995,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,0.5,350,Player Props,Goals,4.5,Noah Dobson
4996,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,2.5,13900,Player Props,Goals,140.0,Darnell Nurse
4997,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,0.5,600,Player Props,Goals,7.0,Darnell Nurse
4998,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,1.5,2700,Player Props,Goals,28.0,Darnell Nurse
4999,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,2.5,8900,Player Props,Goals,90.0,Warren Foegele
5000,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,0.5,350,Player Props,Goals,4.5,Warren Foegele
5001,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,1.5,1700,Player Props,Goals,18.0,Warren Foegele
5002,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,2.5,8900,Player Props,Goals,90.0,Evan Bouchard
5003,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,1.5,1700,Player Props,Goals,18.0,Evan Bouchard
5004,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,0.5,350,Player Props,Goals,4.5,Evan Bouchard
5005,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,2.5,3900,Player Props,Goals,40.0,Evander Kane
5006,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,0.5,160,Player Props,Goals,2.6,Evander Kane
5007,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,1.5,700,Player Props,Goals,8.0,Evander Kane
5008,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,0.5,800,Player Props,Goals,9.0,Alexander Romanov
5009,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,1.5,3400,Player Props,Goals,35.0,Alexander Romanov
5010,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,2.5,17400,Player Props,Goals,175.0,Alexander Romanov
5011,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,1.5,2400,Player Props,Goals,25.0,Connor Brown
5012,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,2.5,11900,Player Props,Goals,120.0,Connor Brown
5013,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,0.5,500,Player Props,Goals,6.0,Connor Brown
5014,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,0.5,300,Player Props,Goals,4.0,Pierre Engvall
5015,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,1.5,1500,Player Props,Goals,16.0,Pierre Engvall
5016,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,2.5,7900,Player Props,Goals,80.0,Pierre Engvall
5017,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,0.5,700,Player Props,Goals,8.0,Mike Reilly
5018,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,2.5,14900,Player Props,Goals,150.0,Mike Reilly
5019,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,1.5,2900,Player Props,Goals,30.0,Mike Reilly
5020,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,0.5,180,Player Props,Goals,2.8,Bo Horvat
5021,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,1.5,900,Player Props,Goals,10.0,Bo Horvat
5022,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,2.5,4900,Player Props,Goals,50.0,Bo Horvat
5023,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,0.5,600,Player Props,Goals,7.0,Mattias Ekholm
5024,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,2.5,13900,Player Props,Goals,140.0,Mattias Ekholm
5025,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,1.5,2700,Player Props,Goals,28.0,Mattias Ekholm
5026,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,0.5,161,Player Props,Points,2.61,Darnell Nurse
5027,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,3.5,6400,Player Props,Points,65.0,Darnell Nurse
5028,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,2.5,1900,Player Props,Points,20.0,Darnell Nurse
5029,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,1.5,500,Player Props,Points,6.0,Darnell Nurse
5030,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,4.5,14900,Player Props,Points,150.0,Darnell Nurse
5031,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,4.5,1900,Player Props,Points,20.0,Connor McDavid
5032,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,1.5,-122,Player Props,Points,1.82,Connor McDavid
5033,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,2.5,250,Player Props,Points,3.5,Connor McDavid
5034,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,0.5,-455,Player Props,Points,1.22,Connor McDavid
5035,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,3.5,700,Player Props,Points,8.0,Connor McDavid
5036,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,4.5,3900,Player Props,Points,40.0,Ryan Nugent-Hopkins
5037,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,1.5,150,Player Props,Points,2.5,Ryan Nugent-Hopkins
5038,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,0.5,-233,Player Props,Points,1.43,Ryan Nugent-Hopkins
5039,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,3.5,1900,Player Props,Points,20.0,Ryan Nugent-Hopkins
5040,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,2.5,500,Player Props,Points,6.0,Ryan Nugent-Hopkins
5041,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,0.5,-222,Player Props,Points,1.45,Mathew Barzal
5042,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,1.5,200,Player Props,Points,3.0,Mathew Barzal
5043,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,4.5,4900,Player Props,Points,50.0,Mathew Barzal
5044,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,2.5,700,Player Props,Points,8.0,Mathew Barzal
5045,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,3.5,2400,Player Props,Points,25.0,Mathew Barzal
5046,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,0.5,-152,Player Props,Points,1.66,Brock Nelson
5047,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,4.5,4900,Player Props,Points,50.0,Brock Nelson
5048,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,2.5,700,Player Props,Points,8.0,Brock Nelson
5049,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,3.5,2400,Player Props,Points,25.0,Brock Nelson
5050,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,1.5,180,Player Props,Points,2.8,Brock Nelson
5051,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,0.5,126,Player Props,Points,2.26,Anders Lee
5052,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,1.5,400,Player Props,Points,5.0,Anders Lee
5053,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,3.5,4400,Player Props,Points,45.0,Anders Lee
5054,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,4.5,9900,Player Props,Points,100.0,Anders Lee
5055,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,2.5,1600,Player Props,Points,17.0,Anders Lee
5056,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,2.5,1900,Player Props,Points,20.0,Jean-Gabriel Pageau
5057,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,0.5,164,Player Props,Points,2.64,Jean-Gabriel Pageau
5058,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,4.5,14900,Player Props,Points,150.0,Jean-Gabriel Pageau
5059,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,3.5,6400,Player Props,Points,65.0,Jean-Gabriel Pageau
5060,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,1.5,500,Player Props,Points,6.0,Jean-Gabriel Pageau
5061,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,2.5,350,Player Props,Points,4.5,Leon Draisaitl
5062,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,3.5,1100,Player Props,Points,12.0,Leon Draisaitl
5063,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,1.5,146,Player Props,Points,2.46,Leon Draisaitl
5064,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,4.5,2900,Player Props,Points,30.0,Leon Draisaitl
5065,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,0.5,-250,Player Props,Points,1.4,Leon Draisaitl
5066,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,3.5,4400,Player Props,Points,45.0,Kyle Palmieri
5067,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,4.5,9900,Player Props,Points,100.0,Kyle Palmieri
5068,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,0.5,-109,Player Props,Points,1.92,Kyle Palmieri
5069,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,1.5,400,Player Props,Points,5.0,Kyle Palmieri
5070,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,2.5,1600,Player Props,Points,17.0,Kyle Palmieri
5071,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,0.5,250,Player Props,Points,3.5,Ryan McLeod
5072,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,4.5,19900,Player Props,Points,200.0,Ryan McLeod
5073,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,2.5,2900,Player Props,Points,30.0,Ryan McLeod
5074,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,1.5,900,Player Props,Points,10.0,Ryan McLeod
5075,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,3.5,8400,Player Props,Points,85.0,Ryan McLeod
5076,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,4.5,4900,Player Props,Points,50.0,Evan Bouchard
5077,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,1.5,200,Player Props,Points,3.0,Evan Bouchard
5078,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,2.5,700,Player Props,Points,8.0,Evan Bouchard
5079,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,0.5,-200,Player Props,Points,1.5,Evan Bouchard
5080,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,3.5,2400,Player Props,Points,25.0,Evan Bouchard
5081,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,4.5,5900,Player Props,Points,60.0,Noah Dobson
5082,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,0.5,-175,Player Props,Points,1.57,Noah Dobson
5083,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,1.5,250,Player Props,Points,3.5,Noah Dobson
5084,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,2.5,900,Player Props,Points,10.0,Noah Dobson
5085,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,3.5,2600,Player Props,Points,27.0,Noah Dobson
5086,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,0.5,125,Player Props,Points,2.25,Warren Foegele
5087,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,1.5,500,Player Props,Points,6.0,Warren Foegele
5088,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,3.5,6400,Player Props,Points,65.0,Warren Foegele
5089,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,2.5,1900,Player Props,Points,20.0,Warren Foegele
5090,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,4.5,14900,Player Props,Points,150.0,Warren Foegele
5091,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,0.5,-200,Player Props,Points,1.5,Zach Hyman
5092,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,4.5,4900,Player Props,Points,50.0,Zach Hyman
5093,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,3.5,2400,Player Props,Points,25.0,Zach Hyman
5094,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,1.5,200,Player Props,Points,3.0,Zach Hyman
5095,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,2.5,700,Player Props,Points,8.0,Zach Hyman
5096,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,3.5,8400,Player Props,Points,85.0,Alexander Romanov
5097,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,2.5,2900,Player Props,Points,30.0,Alexander Romanov
5098,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,4.5,19900,Player Props,Points,200.0,Alexander Romanov
5099,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,1.5,900,Player Props,Points,10.0,Alexander Romanov
5100,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,0.5,250,Player Props,Points,3.5,Alexander Romanov
5101,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,0.5,-137,Player Props,Points,1.73,Evander Kane
5102,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,2.5,1200,Player Props,Points,13.0,Evander Kane
5103,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,4.5,7900,Player Props,Points,80.0,Evander Kane
5104,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,3.5,3400,Player Props,Points,35.0,Evander Kane
5105,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,1.5,350,Player Props,Points,4.5,Evander Kane
5106,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,1.5,300,Player Props,Points,4.0,Bo Horvat
5107,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,0.5,-169,Player Props,Points,1.59,Bo Horvat
5108,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,2.5,1100,Player Props,Points,12.0,Bo Horvat
5109,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,3.5,2900,Player Props,Points,30.0,Bo Horvat
5110,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,4.5,6900,Player Props,Points,70.0,Bo Horvat
5111,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,3.5,8400,Player Props,Points,85.0,Connor Brown
5112,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,0.5,250,Player Props,Points,3.5,Connor Brown
5113,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,1.5,900,Player Props,Points,10.0,Connor Brown
5114,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,4.5,19900,Player Props,Points,200.0,Connor Brown
5115,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,2.5,2900,Player Props,Points,30.0,Connor Brown
5116,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,0.5,126,Player Props,Points,2.26,Pierre Engvall
5117,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,4.5,12400,Player Props,Points,125.0,Pierre Engvall
5118,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,3.5,4900,Player Props,Points,50.0,Pierre Engvall
5119,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,1.5,450,Player Props,Points,5.5,Pierre Engvall
5120,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,2.5,1700,Player Props,Points,18.0,Pierre Engvall
5121,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,3.5,7400,Player Props,Points,75.0,Mattias Ekholm
5122,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,4.5,17400,Player Props,Points,175.0,Mattias Ekholm
5123,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,0.5,150,Player Props,Points,2.5,Mattias Ekholm
5124,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,1.5,600,Player Props,Points,7.0,Mattias Ekholm
5125,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,2.5,2400,Player Props,Points,25.0,Mattias Ekholm
5126,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,4.5,19900,Player Props,Points,200.0,Mike Reilly
5127,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,3.5,8400,Player Props,Points,85.0,Mike Reilly
5128,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,0.5,250,Player Props,Points,3.5,Mike Reilly
5129,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,2.5,2900,Player Props,Points,30.0,Mike Reilly
5130,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,1.5,900,Player Props,Points,10.0,Mike Reilly
5131,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,23.5,-222,Player Props,Saves,1.45,Stuart Skinner
5132,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,35.5,894,Player Props,Saves,9.94,Stuart Skinner
5133,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,27.5,132,Player Props,Saves,2.32,Stuart Skinner
5134,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,37.5,1554,Player Props,Saves,16.54,Stuart Skinner
5135,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,25.5,-120,Player Props,Saves,1.83,Stuart Skinner
5136,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,29.5,207,Player Props,Saves,3.07,Stuart Skinner
5137,,190786,edmonton oilers(away) vs new york islanders(home),NHL,over,,33.5,534,Player Props,Saves,6.34,Stuart Skinner
