Teams,League,Category,Designation,Side,Name,Points,Odds,Units
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,9 Inning Correct Score OF,,Away,Cincinnati Reds 10-9,0.0,501.0,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,9 Inning Correct Score OF,,Neither,Draw 4-4,0.0,5.75,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,9 Inning Correct Score OF,,Neither,Draw 5-5,0.0,19.0,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,9 Inning Correct Score OF,,Neither,Draw 6-6,0.0,31.0,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,9 Inning Correct Score OF,,Neither,Draw 7-7,0.0,101.0,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,9 Inning Correct Score OF,,Neither,Draw 8-8,0.0,401.0,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,9 Inning Correct Score OF,,Neither,Draw 10-10,0.0,501.0,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,9 Inning Correct Score OF,,Neither,Any Other Score,0.0,46.0,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Team With The Highest Scoring Inning OF,,Home,Chicago Cubs,0.0,8.5,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Team With The Highest Scoring Inning OF,,Away,Cincinnati Reds,0.0,10.0,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Team With The Highest Scoring Inning OF,,Neither,Draw,0.0,1.174,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Highest Scoring Inning OF,,Neither,7th Inning,0.0,6.0,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Highest Scoring Inning OF,,Neither,8th Inning,0.0,8.5,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Highest Scoring Inning OF,,Neither,9th Inning,0.0,9.0,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Highest Scoring Inning OF,,Neither,Draw,0.0,1.3637,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Both Teams To Score 'X' Runs OF,,Neither,Yes,0.0,1.8,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Both Teams To Score 'X' Runs OF,,Neither,No,0.0,1.9524,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Both Teams To Score 'X' Runs OF,,Neither,Yes,0.0,11.5,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Both Teams To Score 'X' Runs OF,,Neither,No,0.0,1.0445,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Both Teams To Score 'X' Runs OF,,Neither,Yes,0.0,4.5,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Both Teams To Score 'X' Runs OF,,Neither,No,0.0,1.1819,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Both Teams To Score 'X' Runs OF,,Neither,Yes,0.0,19.0,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Both Teams To Score 'X' Runs OF,,Neither,No,0.0,1.0143,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Both Teams To Score 'X' Runs OF,,Neither,Yes,0.0,41.0,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Both Teams To Score 'X' Runs OF,,Neither,Yes,0.0,126.0,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Both Teams To Score 'X' Runs OF,,Neither,Yes,0.0,301.0,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Inning 'X' - Winner OF,,Home,Chicago Cubs,0.0,4.0,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Inning 'X' - Winner OF,,Away,Cincinnati Reds,0.0,4.3,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Inning 'X' - Winner OF,,Neither,Draw,0.0,1.625,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Inning 'X' - Winner OF,,Away,Cincinnati Reds,0.0,1.0445,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Inning 'X' - A Run To Be Scored OF,,Neither,Yes,0.5,2.05,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Inning 'X' - A Run To Be Scored OF,,Neither,No,0.5,1.7143,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Inning 'X' - Team A - A Run To Be Scored OF,,Home,Yes,0.5,3.3,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Inning 'X' - Team A - A Run To Be Scored OF,,Home,No,0.5,1.3077,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Inning 'X' - Team B - A Run To Be Scored OF,,Away,Yes,0.5,3.6,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Inning 'X' - Team B - A Run To Be Scored OF,,Away,No,0.5,1.2667,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Inning 'X' - Team A - A Run To Be Scored OF,,Home,Yes,0.5,5.5,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Inning 'X' - Team A - A Run To Be Scored OF,,Home,No,0.5,1.1334,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Inning 'X' - Total Runs OF,over,Neither,Over 2.5,2.5,5.5,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Inning 'X' - Total Runs OF,under,Neither,Under 2.5,2.5,1.1334,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Inning 'X' - Total Runs OF,over,Neither,Over 3.5,3.5,11.5,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Inning 'X' - Total Runs OF,under,Neither,Under 3.5,3.5,1.0445,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Inning 'X' - Total Runs OF,over,Neither,Over 1.5,1.5,4.1,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Inning 'X' - Total Runs OF,under,Neither,Under 1.5,1.5,1.2223,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Inning 'X' - Run Line OF,,Home,Chicago Cubs -0.5,-0.5,4.0,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Inning 'X' - Run Line OF,,Home,Chicago Cubs -1.5,-1.5,8.0,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Inning 'X' - Run Line OF,,Away,Cincinnati Reds +0.5,0.5,1.2353,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Inning 'X' - Run Line OF,,Away,Cincinnati Reds +1.5,1.5,1.08,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Inning 'X' - Total Runs Odd/Even OF,,Neither,Odd,0.0,3.1,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Inning 'X' - Total Runs Odd/Even OF,,Neither,Even,0.0,1.3449,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Inning 'X' - Total Runs Odd/Even OF,,Neither,Odd,0.0,8.0,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Inning 'X' - Total Runs Odd/Even OF,,Neither,Even,0.0,1.08,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Inning 'X' - Correct Score OF,,Home,8th Inning Chicago Cubs 1-0,0.0,7.0,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Inning 'X' - Correct Score OF,,Home,8th Inning Chicago Cubs 2-0,0.0,14.0,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Inning 'X' - Correct Score OF,,Home,8th Inning Chicago Cubs 2-1,0.0,41.0,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Inning 'X' - Correct Score OF,,Home,8th Inning Chicago Cubs 3-0,0.0,23.0,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Inning 'X' - Correct Score OF,,Home,8th Inning Chicago Cubs 3-1,0.0,101.0,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Inning 'X' - Correct Score OF,,Home,8th Inning Chicago Cubs 3-2,0.0,201.0,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Inning 'X' - Correct Score OF,,Home,8th Inning Chicago Cubs 4-0,0.0,41.0,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Inning 'X' - Correct Score OF,,Home,8th Inning Chicago Cubs 4-1,0.0,126.0,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Inning 'X' - Correct Score OF,,Home,8th Inning Chicago Cubs 4-2,0.0,301.0,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Inning 'X' - Correct Score OF,,Home,8th Inning Chicago Cubs 4-3,0.0,501.0,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Inning 'X' - Correct Score OF,,Away,8th Inning Cincinnati Reds 1-0,0.0,7.0,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Inning 'X' - Correct Score OF,,Away,8th Inning Cincinnati Reds 2-0,0.0,15.0,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Inning 'X' - Correct Score OF,,Away,8th Inning Cincinnati Reds 2-1,0.0,46.0,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Inning 'X' - Correct Score OF,,Away,8th Inning Cincinnati Reds 3-0,0.0,29.0,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Inning 'X' - Correct Score OF,,Away,8th Inning Cincinnati Reds 3-1,0.0,81.0,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Inning 'X' - Correct Score OF,,Away,8th Inning Cincinnati Reds 3-2,0.0,301.0,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Inning 'X' - Correct Score OF,,Away,8th Inning Cincinnati Reds 4-0,0.0,46.0,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Inning 'X' - Correct Score OF,,Away,8th Inning Cincinnati Reds 4-1,0.0,301.0,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Inning 'X' - Correct Score OF,,Away,8th Inning Cincinnati Reds 4-2,0.0,451.0,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Inning 'X' - Correct Score OF,,Away,8th Inning Cincinnati Reds 4-3,0.0,451.0,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Inning 'X' - Correct Score OF,,Neither,8th Inning Draw 0-0,0.0,1.7143,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Inning 'X' - Correct Score OF,,Neither,8th Inning Draw 1-1,0.0,26.0,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Inning 'X' - Correct Score OF,,Neither,8th Inning Draw 2-2,0.0,101.0,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Inning 'X' - Correct Score OF,,Neither,8th Inning Draw 3-3,0.0,451.0,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Inning 'X' - Correct Score OF,,Neither,Any Other Score,0.0,21.0,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Inning 'X' - Correct Score OF,,Home,7th Inning Chicago Cubs 3-2,0.0,36.0,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Inning 'X' - Correct Score OF,,Home,7th Inning Chicago Cubs 4-2,0.0,61.0,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Inning 'X' - Correct Score OF,,Away,7th Inning Cincinnati Reds 2-0,0.0,1.1334,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Inning 'X' - Correct Score OF,,Away,7th Inning Cincinnati Reds 2-1,0.0,9.0,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Inning 'X' - Correct Score OF,,Neither,7th Inning Draw 2-2,0.0,15.0,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Inning 'X' - Correct Score OF,,Neither,Any Other Score,0.0,71.0,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Player To Reach Base OF,,Home,Yes,0.5,2.85,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Player To Reach Base OF,,Home,No,0.5,1.3572,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Player To Reach Base OF,,Home,Yes,0.5,2.75,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Player To Reach Base OF,,Home,No,0.5,1.3704,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,AWAYTEAM Alternate Total Runs,over,Away,Over 5.5,5.5,2.9,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,AWAYTEAM Alternate Total Runs,under,Away,Under 5.5,5.5,1.3847,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,AWAYTEAM Alternate Total Runs,over,Away,Over 6.5,6.5,5.25,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,AWAYTEAM Alternate Total Runs,under,Away,Under 6.5,6.5,1.1429,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,HOMETEAM Alternate Total Runs,over,Home,Over 4.5,4.5,2.35,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,HOMETEAM Alternate Total Runs,under,Home,Under 4.5,4.5,1.5715,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,HOMETEAM Alternate Total Runs,over,Home,Over 5.5,5.5,4.3,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,HOMETEAM Alternate Total Runs,under,Home,Under 5.5,5.5,1.2,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Number Of Pitches Thrown By Pitcher Against Batter OF,over,Away,S. Moll Over 2.5,2.5,1.2223,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Number Of Pitches Thrown By Pitcher Against Batter OF,under,Away,S. Moll Under 2.5,2.5,4.1,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Number Of Pitches Thrown By Pitcher Against Batter OF,over,Away,S. Moll Over 3.5,3.5,1.5,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Number Of Pitches Thrown By Pitcher Against Batter OF,under,Away,S. Moll Under 3.5,3.5,2.5,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Number Of Pitches Thrown By Pitcher Against Batter OF,over,Away,S. Moll Over 4.5,4.5,2.1,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Number Of Pitches Thrown By Pitcher Against Batter OF,under,Away,S. Moll Under 4.5,4.5,1.6897,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Number Of Pitches Thrown By Pitcher Against Batter OF,over,Away,S. Moll Over 5.5,5.5,3.2,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Number Of Pitches Thrown By Pitcher Against Batter OF,under,Away,S. Moll Under 5.5,5.5,1.3334,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Player Hit Type OF,,Home,Reach Base (Excl. Double/Triple/Hr),0.0,3.4,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Player Hit Type OF,,Home,Double,0.0,13.0,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Player Hit Type OF,,Home,Home Run,0.0,12.0,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Player Hit Type OF,,Home,Out,0.0,1.3334,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Player Hit Type OF,,Home,Reach Base (Excl. Double/Triple/Hr),0.0,3.1,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Player Hit Type OF,,Home,Double,0.0,10.5,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Player Hit Type OF,,Home,Home Run,0.0,16.0,
Cincinnati Reds(away) vs Chicago Cubs(home),MLB,Player Hit Type OF,,Home,Out,0.0,1.4167,
St. Louis Cardinals(away) vs Philadelphia Phillies(home),MLB,Moneyline OF,,Home,Philadelphia Phillies,0.0,1.4762,
St. Louis Cardinals(away) vs Philadelphia Phillies(home),MLB,Moneyline OF,,Away,St. Louis Cardinals,0.0,2.75,
St. Louis Cardinals(away) vs Philadelphia Phillies(home),MLB,Moneyline Listed Pitchers OF,,Home,Philadelphia Phillies,0.0,1.4762,
St. Louis Cardinals(away) vs Philadelphia Phillies(home),MLB,Moneyline Listed Pitchers OF,,Away,St. Louis Cardinals,0.0,2.75,
St. Louis Cardinals(away) vs Philadelphia Phillies(home),MLB,Run Line,,Home,Philadelphia Phillies -1.5,-1.5,2.0,
St. Louis Cardinals(away) vs Philadelphia Phillies(home),MLB,Run Line,,Away,St. Louis Cardinals +1.5,1.5,1.8334,
St. Louis Cardinals(away) vs Philadelphia Phillies(home),MLB,Total Runs OF,over,Neither,Over 8,8.0,1.9524,
St. Louis Cardinals(away) vs Philadelphia Phillies(home),MLB,Total Runs OF,under,Neither,Under 8,8.0,1.8696,
St. Louis Cardinals(away) vs Philadelphia Phillies(home),MLB,Total Runs - AWAYTEAM OF,over,Away,Over 2.5,2.5,1.6667,
St. Louis Cardinals(away) vs Philadelphia Phillies(home),MLB,Total Runs - AWAYTEAM OF,under,Away,Under 2.5,2.5,2.15,
St. Louis Cardinals(away) vs Philadelphia Phillies(home),MLB,Total Runs - HOMETEAM OF,over,Home,Over 4.5,4.5,1.9091,
St. Louis Cardinals(away) vs Philadelphia Phillies(home),MLB,Total Runs - HOMETEAM OF,under,Home,Under 4.5,4.5,1.8334,
St. Louis Cardinals(away) vs Philadelphia Phillies(home),MLB,Alternate Total Runs OF,over,Neither,Over 4.5,4.5,1.16,
St. Louis Cardinals(away) vs Philadelphia Phillies(home),MLB,Alternate Total Runs OF,under,Neither,Under 4.5,4.5,5.0,
St. Louis Cardinals(away) vs Philadelphia Phillies(home),MLB,Alternate Total Runs OF,over,Neither,Over 5.5,5.5,1.3077,
St. Louis Cardinals(away) vs Philadelphia Phillies(home),MLB,Alternate Total Runs OF,under,Neither,Under 5.5,5.5,3.3,
St. Louis Cardinals(away) vs Philadelphia Phillies(home),MLB,Alternate Total Runs OF,over,Neither,Over 6.5,6.5,1.4762,
St. Louis Cardinals(away) vs Philadelphia Phillies(home),MLB,Alternate Total Runs OF,under,Neither,Under 6.5,6.5,2.6,
St. Louis Cardinals(away) vs Philadelphia Phillies(home),MLB,Alternate Total Runs OF,over,Neither,Over 7.5,7.5,1.8,
St. Louis Cardinals(away) vs Philadelphia Phillies(home),MLB,Alternate Total Runs OF,under,Neither,Under 7.5,7.5,1.9524,
St. Louis Cardinals(away) vs Philadelphia Phillies(home),MLB,Alternate Total Runs OF,over,Neither,Over 8.5,8.5,2.05,
St. Louis Cardinals(away) vs Philadelphia Phillies(home),MLB,Alternate Total Runs OF,under,Neither,Under 8.5,8.5,1.7143,
St. Louis Cardinals(away) vs Philadelphia Phillies(home),MLB,Alternate Total Runs OF,over,Neither,Over 9.5,9.5,2.6,
St. Louis Cardinals(away) vs Philadelphia Phillies(home),MLB,Alternate Total Runs OF,under,Neither,Under 9.5,9.5,1.4762,
St. Louis Cardinals(away) vs Philadelphia Phillies(home),MLB,Alternate Total Runs OF,over,Neither,Over 10.5,10.5,3.1,
St. Louis Cardinals(away) vs Philadelphia Phillies(home),MLB,Alternate Total Runs OF,under,Neither,Under 10.5,10.5,1.3449,
St. Louis Cardinals(away) vs Philadelphia Phillies(home),MLB,Alternate Total Runs OF,over,Neither,Over 11.5,11.5,4.1,
St. Louis Cardinals(away) vs Philadelphia Phillies(home),MLB,Alternate Total Runs OF,under,Neither,Under 11.5,11.5,1.2223,
St. Louis Cardinals(away) vs Philadelphia Phillies(home),MLB,Alternate Total Runs - 3-Way OF,over,Neither,Over 8,8.0,2.05,
St. Louis Cardinals(away) vs Philadelphia Phillies(home),MLB,Alternate Total Runs - 3-Way OF,under,Neither,Under 8,8.0,1.9524,
St. Louis Cardinals(away) vs Philadelphia Phillies(home),MLB,Alternate Total Runs - 3-Way OF,,Neither,Draw 8,8.0,9.5,
St. Louis Cardinals(away) vs Philadelphia Phillies(home),MLB,Total Runs - 3-Way OF,over,Neither,Over 7,7.0,1.8,
St. Louis Cardinals(away) vs Philadelphia Phillies(home),MLB,Total Runs - 3-Way OF,under,Neither,Under 7,7.0,2.6,
St. Louis Cardinals(away) vs Philadelphia Phillies(home),MLB,Total Runs - 3-Way OF,,Neither,Draw 7,7.0,6.5,
St. Louis Cardinals(away) vs Philadelphia Phillies(home),MLB,Total Runs - Bands OF,,Neither,8 Or Less,8.5,1.7143,
St. Louis Cardinals(away) vs Philadelphia Phillies(home),MLB,Total Runs - Bands OF,,Neither,9 To 12,0.0,3.2,
St. Louis Cardinals(away) vs Philadelphia Phillies(home),MLB,Total Runs - Bands OF,,Neither,13 Or More,12.5,5.0,
St. Louis Cardinals(away) vs Philadelphia Phillies(home),MLB,Total Runs - Exact - AWAYTEAM OF,,Away,St. Louis Cardinals Total Runs 0,0.0,7.0,
St. Louis Cardinals(away) vs Philadelphia Phillies(home),MLB,Total Runs - Exact - AWAYTEAM OF,,Away,St. Louis Cardinals Total Runs 1,1.0,5.25,
St. Louis Cardinals(away) vs Philadelphia Phillies(home),MLB,Total Runs - Exact - AWAYTEAM OF,,Away,St. Louis Cardinals Total Runs 2,2.0,5.25,
St. Louis Cardinals(away) vs Philadelphia Phillies(home),MLB,Total Runs - Exact - AWAYTEAM OF,,Away,St. Louis Cardinals Total Runs 3,3.0,5.75,
St. Louis Cardinals(away) vs Philadelphia Phillies(home),MLB,Total Runs - Exact - AWAYTEAM OF,,Away,St. Louis Cardinals Total Runs 4,4.0,6.5,
St. Louis Cardinals(away) vs Philadelphia Phillies(home),MLB,Total Runs - Exact - AWAYTEAM OF,,Away,St. Louis Cardinals Total Runs 5,5.0,8.5,
St. Louis Cardinals(away) vs Philadelphia Phillies(home),MLB,Total Runs - Exact - AWAYTEAM OF,,Away,St. Louis Cardinals Total Runs 6,6.0,11.0,
St. Louis Cardinals(away) vs Philadelphia Phillies(home),MLB,Total Runs - Exact - AWAYTEAM OF,,Away,St. Louis Cardinals Total Runs 7,7.0,14.0,
St. Louis Cardinals(away) vs Philadelphia Phillies(home),MLB,Total Runs - Exact - AWAYTEAM OF,,Away,St. Louis Cardinals Total Runs 8+,7.5,7.5,
St. Louis Cardinals(away) vs Philadelphia Phillies(home),MLB,Total Runs - Exact OF,,Neither,Total Runs 1,1.0,23.0,
St. Louis Cardinals(away) vs Philadelphia Phillies(home),MLB,Total Runs - Exact OF,,Neither,Total Runs 2,2.0,23.0,
St. Louis Cardinals(away) vs Philadelphia Phillies(home),MLB,Total Runs - Exact OF,,Neither,Total Runs 3,3.0,11.0,
St. Louis Cardinals(away) vs Philadelphia Phillies(home),MLB,Total Runs - Exact OF,,Neither,Total Runs 4,4.0,11.5,
St. Louis Cardinals(away) vs Philadelphia Phillies(home),MLB,Total Runs - Exact OF,,Neither,Total Runs 5,5.0,7.0,
St. Louis Cardinals(away) vs Philadelphia Phillies(home),MLB,Total Runs - Exact OF,,Neither,Total Runs 6,6.0,9.0,
St. Louis Cardinals(away) vs Philadelphia Phillies(home),MLB,Total Runs - Exact OF,,Neither,Total Runs 7,7.0,6.5,
St. Louis Cardinals(away) vs Philadelphia Phillies(home),MLB,Total Runs - Exact OF,,Neither,Total Runs 8,8.0,9.5,
St. Louis Cardinals(away) vs Philadelphia Phillies(home),MLB,Total Runs - Exact OF,,Neither,Total Runs 9,9.0,8.0,
St. Louis Cardinals(away) vs Philadelphia Phillies(home),MLB,Total Runs - Exact OF,,Neither,Total Runs 10,10.0,11.0,
St. Louis Cardinals(away) vs Philadelphia Phillies(home),MLB,Total Runs - Exact OF,,Neither,Total Runs 11,11.0,10.0,
St. Louis Cardinals(away) vs Philadelphia Phillies(home),MLB,Total Runs - Exact OF,,Neither,Total Runs 12,12.0,14.0,
St. Louis Cardinals(away) vs Philadelphia Phillies(home),MLB,Total Runs - Exact OF,,Neither,Total Runs 13,13.0,14.0,
St. Louis Cardinals(away) vs Philadelphia Phillies(home),MLB,Total Runs - Exact OF,,Neither,Total Runs 14,14.0,18.0,
St. Louis Cardinals(away) vs Philadelphia Phillies(home),MLB,Total Runs - Exact OF,,Neither,Total Runs 15+,14.5,8.0,
St. Louis Cardinals(away) vs Philadelphia Phillies(home),MLB,Total Runs - Exact - HOMETEAM OF,,Home,Philadelphia Phillies Total Runs 0,0.0,16.0,
St. Louis Cardinals(away) vs Philadelphia Phillies(home),MLB,Total Runs - Exact - HOMETEAM OF,,Home,Philadelphia Phillies Total Runs 1,1.0,9.5,
St. Louis Cardinals(away) vs Philadelphia Phillies(home),MLB,Total Runs - Exact - HOMETEAM OF,,Home,Philadelphia Phillies Total Runs 2,2.0,6.5,
St. Louis Cardinals(away) vs Philadelphia Phillies(home),MLB,Total Runs - Exact - HOMETEAM OF,,Home,Philadelphia Phillies Total Runs 3,3.0,5.75,
St. Louis Cardinals(away) vs Philadelphia Phillies(home),MLB,Total Runs - Exact - HOMETEAM OF,,Home,Philadelphia Phillies Total Runs 4,4.0,5.5,
St. Louis Cardinals(away) vs Philadelphia Phillies(home),MLB,Total Runs - Exact - HOMETEAM OF,,Home,Philadelphia Phillies Total Runs 5,5.0,6.5,
St. Louis Cardinals(away) vs Philadelphia Phillies(home),MLB,Total Runs - Exact - HOMETEAM OF,,Home,Philadelphia Phillies Total Runs 6,6.0,7.5,
St. Louis Cardinals(away) vs Philadelphia Phillies(home),MLB,Total Runs - Exact - HOMETEAM OF,,Home,Philadelphia Phillies Total Runs 7,7.0,9.0,
St. Louis Cardinals(away) vs Philadelphia Phillies(home),MLB,Total Runs - Exact - HOMETEAM OF,,Home,Philadelphia Phillies Total Runs 8+,7.5,4.5,
St. Louis Cardinals(away) vs Philadelphia Phillies(home),MLB,Total Runs - Odd/Even OF,,Neither,Odd,0.0,1.625,
St. Louis Cardinals(away) vs Philadelphia Phillies(home),MLB,Total Runs - Odd/Even OF,,Neither,Even,0.0,2.2,
St. Louis Cardinals(away) vs Philadelphia Phillies(home),MLB,Total Runs - Odd/Even - AWAYTEAM OF,,Away,Odd,0.0,1.9524,
St. Louis Cardinals(away) vs Philadelphia Phillies(home),MLB,Total Runs - Odd/Even - AWAYTEAM OF,,Away,Even,0.0,1.8,
St. Louis Cardinals(away) vs Philadelphia Phillies(home),MLB,Total Runs - Odd/Even - HOMETEAM OF,,Home,Odd,0.0,1.8696,
St. Louis Cardinals(away) vs Philadelphia Phillies(home),MLB,Total Runs - Odd/Even - HOMETEAM OF,,Home,Even,0.0,1.8696,
St. Louis Cardinals(away) vs Philadelphia Phillies(home),MLB,Alternate Run Line,,Home,Philadelphia Phillies -6.5,-6.5,7.5,
St. Louis Cardinals(away) vs Philadelphia Phillies(home),MLB,Alternate Run Line,,Away,St. Louis Cardinals +6.5,6.5,1.0834,
St. Louis Cardinals(away) vs Philadelphia Phillies(home),MLB,Alternate Run Line,,Home,Philadelphia Phillies -5.5,-5.5,5.5,
St. Louis Cardinals(away) vs Philadelphia Phillies(home),MLB,Alternate Run Line,,Away,St. Louis Cardinals +5.5,5.5,1.1334,
St. Louis Cardinals(away) vs Philadelphia Phillies(home),MLB,Alternate Run Line,,Home,Philadelphia Phillies -4.5,-4.5,4.1,
St. Louis Cardinals(away) vs Philadelphia Phillies(home),MLB,Alternate Run Line,,Away,St. Louis Cardinals +4.5,4.5,1.2223,
St. Louis Cardinals(away) vs Philadelphia Phillies(home),MLB,Alternate Run Line,,Home,Philadelphia Phillies -3.5,-3.5,3.2,
St. Louis Cardinals(away) vs Philadelphia Phillies(home),MLB,Alternate Run Line,,Away,St. Louis Cardinals +3.5,3.5,1.3334,
St. Louis Cardinals(away) vs Philadelphia Phillies(home),MLB,Alternate Run Line,,Home,Philadelphia Phillies -2.5,-2.5,2.5,
St. Louis Cardinals(away) vs Philadelphia Phillies(home),MLB,Alternate Run Line,,Away,St. Louis Cardinals +2.5,2.5,1.5,
