Teams,League,Category,Designation,Side,Name,Points,Odds,Units
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Player stolen bases OF,under,Home,B. Harper Under 0.5,0.5,1.0445,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Player stolen bases OF,over,Home,B. Stott Over 0.5,0.5,4.4,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Player stolen bases OF,under,Home,B. Stott Under 0.5,0.5,1.1539,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Player stolen bases OF,over,Away,B. Turang Over 0.5,0.5,3.7,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Player stolen bases OF,under,Away,B. Turang Under 0.5,0.5,1.2106,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Player stolen bases OF,over,Away,C. Yelich Over 0.5,0.5,5.0,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Player stolen bases OF,under,Away,C. Yelich Under 0.5,0.5,1.1112,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Player stolen bases OF,over,Away,J. Bauers Over 0.5,0.5,10.0,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Player stolen bases OF,under,Away,J. Bauers Under 0.5,0.5,1.04,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Player stolen bases OF,over,Away,J. Ortiz Over 0.5,0.5,15.0,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Player stolen bases OF,under,Away,J. Ortiz Under 0.5,0.5,1.0167,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Player stolen bases OF,over,Home,J. Rojas Over 0.5,0.5,3.9,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Player stolen bases OF,under,Home,J. Rojas Under 0.5,0.5,1.1905,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Player stolen bases OF,over,Home,N. Castellanos Over 0.5,0.5,12.0,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Player stolen bases OF,under,Home,N. Castellanos Under 0.5,0.5,1.0223,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Player stolen bases OF,over,Away,S. Frelick Over 0.5,0.5,8.0,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Player stolen bases OF,under,Away,S. Frelick Under 0.5,0.5,1.0601,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Player stolen bases OF,over,Away,W. Adames Over 0.5,0.5,17.0,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Player stolen bases OF,under,Away,W. Adames Under 0.5,0.5,1.0125,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Pitcher strikeouts OF,over,Home,Z. Wheeler Over 6.5,6.5,1.6897,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Pitcher strikeouts OF,under,Home,Z. Wheeler Under 6.5,6.5,2.1,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Pitcher to record the win OF,,Home,Z. Wheeler Not To Record The Win,0.0,1.7693,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Moneyline - First 3 Innings OF,,Home,Philadelphia Phillies,0.0,1.5,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Moneyline - First 3 Innings OF,,Away,Milwaukee Brewers,0.0,2.5,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Run Line - First 3 Innings OF,,Home,Philadelphia Phillies -0.5,-0.5,2.0,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Run Line - First 3 Innings OF,,Away,Milwaukee Brewers +0.5,0.5,1.7693,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Total Runs - First 3 Innings OF,over,Neither,Over 2.5,2.5,2.0,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Total Runs - First 3 Innings OF,under,Neither,Under 2.5,2.5,1.7693,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Total Runs - First 3 Innings - HOMETEAM OF,over,Home,Over 1.5,1.5,2.2,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Total Runs - First 3 Innings - HOMETEAM OF,under,Home,Under 1.5,1.5,1.625,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Total Runs - First 3 Innings - AWAYTEAM OF,over,Away,Over 0.5,0.5,1.8696,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Total Runs - First 3 Innings - AWAYTEAM OF,under,Away,Under 0.5,0.5,1.8696,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Leader After 3 Innings OF,,Home,Philadelphia Phillies,0.0,2.0,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Leader After 3 Innings OF,,Away,Milwaukee Brewers,0.0,3.2,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Leader After 3 Innings OF,,Neither,Draw,0.0,3.5,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Moneyline - First 5 Innings OF,,Home,Philadelphia Phillies,0.0,1.4445,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Moneyline - First 5 Innings OF,,Away,Milwaukee Brewers,0.0,2.65,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Run Line - First 5 Innings OF,,Home,Philadelphia Phillies -0.5,-0.5,1.6897,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Run Line - First 5 Innings OF,,Away,Milwaukee Brewers +0.5,0.5,2.1,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Total Runs - First 5 Innings OF,over,Neither,Over 4.5,4.5,2.05,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Total Runs - First 5 Innings OF,under,Neither,Under 4.5,4.5,1.7143,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Total Runs - First 5 Innings - AWAYTEAM OF,over,Away,Over 1.5,1.5,2.05,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Total Runs - First 5 Innings - AWAYTEAM OF,under,Away,Under 1.5,1.5,1.7143,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Total Runs - First 5 Innings - HOMETEAM OF,over,Home,Over 2.5,2.5,2.0,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Total Runs - First 5 Innings - HOMETEAM OF,under,Home,Under 2.5,2.5,1.7693,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Leader After 5 Innings OF,,Home,Philadelphia Phillies,0.0,1.6897,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Leader After 5 Innings OF,,Away,Milwaukee Brewers,0.0,3.1,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Leader After 5 Innings OF,,Neither,Draw,0.0,5.5,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Winning Margin After 5 Innings - Exact OF,,Home,Philadelphia Phillies - 1,0.0,5.75,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Winning Margin After 5 Innings - Exact OF,,Home,Philadelphia Phillies - 2,0.0,6.5,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Winning Margin After 5 Innings - Exact OF,,Home,Philadelphia Phillies - 3,0.0,8.5,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Winning Margin After 5 Innings - Exact OF,,Home,Philadelphia Phillies - 4 Or More,0.0,4.3,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Winning Margin After 5 Innings - Exact OF,,Away,Milwaukee Brewers - 1,0.0,7.0,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Winning Margin After 5 Innings - Exact OF,,Away,Milwaukee Brewers - 2,0.0,10.0,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Winning Margin After 5 Innings - Exact OF,,Away,Milwaukee Brewers - 3,0.0,14.0,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Winning Margin After 5 Innings - Exact OF,,Away,Milwaukee Brewers - 4 Or More,0.0,11.5,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Moneyline - First 7 Innings OF,,Home,Philadelphia Phillies,0.0,1.4445,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Moneyline - First 7 Innings OF,,Away,Milwaukee Brewers,0.0,2.65,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Run Line - First 7 Innings OF,,Home,Philadelphia Phillies -0.5,-0.5,1.625,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Run Line - First 7 Innings OF,,Away,Milwaukee Brewers +0.5,0.5,2.2,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Total Runs - First 7 Innings OF,over,Neither,Over 6.5,6.5,2.0,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Total Runs - First 7 Innings OF,under,Neither,Under 6.5,6.5,1.7693,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Total Runs - First 7 Innings - AWAYTEAM OF,over,Away,Over 2.5,2.5,2.15,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Total Runs - First 7 Innings - AWAYTEAM OF,under,Away,Under 2.5,2.5,1.6667,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Total Runs - First 7 Innings - HOMETEAM OF,over,Home,Over 3.5,3.5,1.8696,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Total Runs - First 7 Innings - HOMETEAM OF,under,Home,Under 3.5,3.5,1.8696,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Leader After 7 Innings OF,,Home,Philadelphia Phillies,0.0,1.625,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Leader After 7 Innings OF,,Away,Milwaukee Brewers,0.0,3.0,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Leader After 7 Innings OF,,Neither,Draw,0.0,6.5,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Double Result OF,,Home,Philadelphia Phillies - Philadelphia Phillies,0.0,1.9524,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Double Result OF,,Neither,Philadelphia Phillies - Milwaukee Brewers,0.0,10.0,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Double Result OF,,Home,Draw - Philadelphia Phillies,0.0,8.5,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Double Result OF,,Away,Draw - Milwaukee Brewers,0.0,11.0,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Double Result OF,,Neither,Milwaukee Brewers - Philadelphia Phillies,0.0,9.5,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Double Result OF,,Away,Milwaukee Brewers - Milwaukee Brewers,0.0,4.0,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,First Team To Score OF,,Home,Philadelphia Phillies,0.0,1.8,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,First Team To Score OF,,Away,Milwaukee Brewers,0.0,1.9524,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Moneyline - 3-Way OF,,Home,Philadelphia Phillies,0.0,1.6061,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Moneyline - 3-Way OF,,Away,Milwaukee Brewers,0.0,2.85,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Moneyline - 3-Way OF,,Neither,Draw,0.0,8.5,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Score First And Win OF,,Home,Philadelphia Phillies,0.0,2.2,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Score First And Win OF,,Away,Milwaukee Brewers,0.0,3.5,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Team To Score The 2nd Run OF,,Home,Philadelphia Phillies,0.0,1.6667,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Team To Score The 2nd Run OF,,Away,Milwaukee Brewers,0.0,2.2,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Team To Score The 2nd Run OF,,Neither,Neither,0.0,26.0,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Highest Scoring Period OF,,Neither,First 5 Innings,0.0,1.8,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Highest Scoring Period OF,,Neither,Rest Of The Game,0.0,2.25,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Highest Scoring Period OF,,Neither,Draw,0.0,11.0,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Will Extra Innings Be Played - Yes/No OF,,Neither,Yes,0.0,8.5,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Will Extra Innings Be Played - Yes/No OF,,Neither,No,0.0,1.0715,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Total Match Hits - Bands OF,,Neither,9 Or Less,9.5,13.0,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Total Match Hits - Bands OF,,Neither,10 To 12,0.0,5.75,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Total Match Hits - Bands OF,,Neither,13 To 15,0.0,3.8,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Total Match Hits - Bands OF,,Neither,16 To 18,0.0,3.5,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Total Match Hits - Bands OF,,Neither,19 To 21,0.0,5.0,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Total Match Hits - Bands OF,,Neither,22 Or More,21.5,5.25,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Team With Most Hits - 3-Way OF,,Home,Philadelphia Phillies,0.0,1.6897,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Team With Most Hits - 3-Way OF,,Away,Milwaukee Brewers,0.0,2.65,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Team With Most Hits - 3-Way OF,,Neither,Draw,0.0,8.5,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Total Match Hits - Bands - AWAYTEAM OF,,Away,Milwaukee Brewers 3 Or Less,3.5,10.0,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Total Match Hits - Bands - AWAYTEAM OF,,Away,Milwaukee Brewers 4 To 5,0.0,4.5,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Total Match Hits - Bands - AWAYTEAM OF,,Away,Milwaukee Brewers 6 To 7,0.0,3.6,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Total Match Hits - Bands - AWAYTEAM OF,,Away,Milwaukee Brewers 8 To 9,0.0,4.0,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Total Match Hits - Bands - AWAYTEAM OF,,Away,Milwaukee Brewers 10 To 11,0.0,5.25,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Total Match Hits - Bands - AWAYTEAM OF,,Away,Milwaukee Brewers 12 To 13,0.0,10.0,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Total Match Hits - Bands - AWAYTEAM OF,,Away,Milwaukee Brewers 14 Or More,13.5,13.0,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Total Match Hits - Bands - HOMETEAM OF,,Home,Philadelphia Phillies 3 Or Less,3.5,18.0,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Total Match Hits - Bands - HOMETEAM OF,,Home,Philadelphia Phillies 4 To 5,0.0,7.0,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Total Match Hits - Bands - HOMETEAM OF,,Home,Philadelphia Phillies 6 To 7,0.0,4.0,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Total Match Hits - Bands - HOMETEAM OF,,Home,Philadelphia Phillies 8 To 9,0.0,3.6,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Total Match Hits - Bands - HOMETEAM OF,,Home,Philadelphia Phillies 10 To 11,0.0,4.3,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Total Match Hits - Bands - HOMETEAM OF,,Home,Philadelphia Phillies 12 To 13,0.0,7.0,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Total Match Hits - Bands - HOMETEAM OF,,Home,Philadelphia Phillies 14 Or More,13.5,8.5,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Race To 'X' Runs OF,,Home,Philadelphia Phillies,0.0,1.6667,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Race To 'X' Runs OF,,Away,Milwaukee Brewers,0.0,2.25,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Race To 'X' Runs OF,,Home,Philadelphia Phillies,0.0,1.8696,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Race To 'X' Runs OF,,Away,Milwaukee Brewers,0.0,2.9,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Race To 'X' Runs OF,,Neither,Neither,0.0,4.3,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Race To 'X' Runs OF,,Home,Philadelphia Phillies,0.0,2.75,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Race To 'X' Runs OF,,Away,Milwaukee Brewers,0.0,4.5,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Race To 'X' Runs OF,,Neither,Neither,0.0,1.9524,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Race To 'X' Runs OF,,Home,Philadelphia Phillies,0.0,4.75,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Race To 'X' Runs OF,,Away,Milwaukee Brewers,0.0,7.5,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Race To 'X' Runs OF,,Neither,Neither,0.0,1.3334,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Race To 'X' Runs OF,,Home,Philadelphia Phillies,0.0,2.25,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Race To 'X' Runs OF,,Away,Milwaukee Brewers,0.0,3.5,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Race To 'X' Runs OF,,Neither,Neither,0.0,2.65,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Race To 'X' Runs OF,,Home,Philadelphia Phillies,0.0,3.6,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Race To 'X' Runs OF,,Away,Milwaukee Brewers,0.0,5.75,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Race To 'X' Runs OF,,Neither,Neither,0.0,1.5556,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Race To 'X' Runs OF,,Home,Philadelphia Phillies,0.0,1.7143,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Race To 'X' Runs OF,,Away,Milwaukee Brewers,0.0,2.5,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Race To 'X' Runs OF,,Neither,Neither,0.0,9.0,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Race To 'X' Hits OF,,Home,Philadelphia Phillies,0.0,2.65,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Race To 'X' Hits OF,,Away,Milwaukee Brewers,0.0,4.1,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Race To 'X' Hits OF,,Neither,Neither,0.0,2.1,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Race To 'X' Hits OF,,Home,Philadelphia Phillies,0.0,8.5,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Race To 'X' Hits OF,,Away,Milwaukee Brewers,0.0,13.0,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Race To 'X' Hits OF,,Neither,Neither,0.0,1.125,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Race To 'X' Hits OF,,Home,Philadelphia Phillies,0.0,6.0,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Race To 'X' Hits OF,,Away,Milwaukee Brewers,0.0,10.0,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Race To 'X' Hits OF,,Neither,Neither,0.0,1.2223,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Race To 'X' Hits OF,,Home,Philadelphia Phillies,0.0,2.2,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Race To 'X' Hits OF,,Away,Milwaukee Brewers,0.0,3.3,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Race To 'X' Hits OF,,Neither,Neither,0.0,2.9,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Race To 'X' Hits OF,,Home,Philadelphia Phillies,0.0,1.6667,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Race To 'X' Hits OF,,Away,Milwaukee Brewers,0.0,2.35,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Race To 'X' Hits OF,,Neither,Neither,0.0,16.0,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Race To 'X' Hits OF,,Home,Philadelphia Phillies,0.0,1.7693,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Race To 'X' Hits OF,,Away,Milwaukee Brewers,0.0,2.5,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Race To 'X' Hits OF,,Neither,Neither,0.0,8.0,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Race To 'X' Hits OF,,Home,Philadelphia Phillies,0.0,3.4,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Race To 'X' Hits OF,,Away,Milwaukee Brewers,0.0,5.25,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Race To 'X' Hits OF,,Neither,Neither,0.0,1.625,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Race To 'X' Hits OF,,Home,Philadelphia Phillies,0.0,1.6667,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Race To 'X' Hits OF,,Away,Milwaukee Brewers,0.0,2.2,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Race To 'X' Hits OF,,Neither,Neither,0.0,36.0,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Race To 'X' Hits OF,,Home,Philadelphia Phillies,0.0,4.5,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Race To 'X' Hits OF,,Away,Milwaukee Brewers,0.0,7.0,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Race To 'X' Hits OF,,Neither,Neither,0.0,1.3637,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Race To 'X' Hits OF,,Home,Philadelphia Phillies,0.0,1.9091,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Race To 'X' Hits OF,,Away,Milwaukee Brewers,0.0,2.75,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,Race To 'X' Hits OF,,Neither,Neither,0.0,4.5,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,9 Inning Correct Score OF,,Home,Philadelphia Phillies 1-0,0.0,41.0,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,9 Inning Correct Score OF,,Home,Philadelphia Phillies 2-0,0.0,31.0,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,9 Inning Correct Score OF,,Home,Philadelphia Phillies 2-1,0.0,21.0,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,9 Inning Correct Score OF,,Home,Philadelphia Phillies 3-0,0.0,29.0,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,9 Inning Correct Score OF,,Home,Philadelphia Phillies 3-1,0.0,23.0,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,9 Inning Correct Score OF,,Home,Philadelphia Phillies 3-2,0.0,21.0,
Milwaukee Brewers(away) vs Philadelphia Phillies(home),MLB,9 Inning Correct Score OF,,Home,Philadelphia Phillies 4-0,0.0,31.0,
